OID_;FID_;COUNT;AREA;MIN;MAX;RANGE;MEAN;STD;SUM;VARIETY;MAJORITY;MINORITY;MEDIAN
;0;30;0,000001302083333;202;202;0;202,000000000000000;0,000000000000000;6060,000000000000000;1;202;202;202
;1;245;0,000010633680556;200;203;3;200,012244898000006;0,191271420627000;49003,000000000000000;2;200;203;200
;2;17;0,000000737847222;203;203;0;203,000000000000000;0,000000000000000;3451,000000000000000;1;203;203;203
;3;103;0,000004470486111;201;205;4;201,038834951000013;0,392213784013000;20707,000000000000000;2;201;205;201
;4;20;0,000000868055556;206;206;0;206,000000000000000;0,000000000000000;4120,000000000000000;1;206;206;206
;5;39;0,000001692708333;204;207;3;204,076923077000004;0,474185692537000;7959,000000000000000;2;204;207;204
;6;65;0,000002821180556;207;208;1;207,015384614999988;0,123076923076000;13456,000000000000000;2;207;208;207
;7;177;0,000007682291667;210;210;0;210,000000000000000;0,000000000000000;37170,000000000000000;1;210;210;210
;8;119;0,000005164930556;205;212;7;205,058823528999994;0,638987087720000;24402,000000000000000;2;205;212;205
;9;171;0,000007421875000;209;209;0;209,000000000000000;0,000000000000000;35739,000000000000000;1;209;209;209
;10;79;0,000003428819444;211;213;2;211,025316456000013;0,223588882682000;16671,000000000000000;2;211;213;211
;11;15;0,000000651041667;212;212;0;212,000000000000000;0,000000000000000;3180,000000000000000;1;212;212;212
;12;2;0,000000086805556;213;214;1;213,500000000000000;0,500000000000000;427,000000000000000;2;213;213;213
;13;96;0,000004166666667;208;216;8;208,083333333000013;0,812232862065000;19976,000000000000000;2;208;216;208
;14;102;0,000004427083333;219;219;0;219,000000000000000;0,000000000000000;22338,000000000000000;1;219;219;219
;15;60;0,000002604166667;215;215;0;215,000000000000000;0,000000000000000;12900,000000000000000;1;215;215;215
;16;87;0,000003776041667;214;221;7;214,080459770000004;0,746153212283000;18625,000000000000000;2;214;221;214
;17;132;0,000005729166667;220;220;0;220,000000000000000;0,000000000000000;29040,000000000000000;1;220;220;220
;18;103;0,000004470486111;217;225;8;217,077669902999986;0,784427568027000;22359,000000000000000;2;217;225;217
;19;2;0,000000086805556;224;224;0;224,000000000000000;0,000000000000000;448,000000000000000;1;224;224;224
;20;33;0,000001432291667;221;226;5;221,151515152000002;0,857099128711000;7298,000000000000000;2;221;226;221
;21;4;0,000000173611111;227;227;0;227,000000000000000;0,000000000000000;908,000000000000000;1;227;227;227
;22;65;0,000002821180556;216;216;0;216,000000000000000;0,000000000000000;14040,000000000000000;1;216;216;216
;23;1;0,000000043402778;228;228;0;228,000000000000000;0,000000000000000;228,000000000000000;1;228;228;228
;24;19;0,000000824652778;222;222;0;222,000000000000000;0,000000000000000;4218,000000000000000;1;222;222;222
;25;43;0,000001866319444;228;229;1;228,023255814000009;0,150714899970000;9805,000000000000000;2;228;229;228
;26;19;0,000000824652778;225;225;0;225,000000000000000;0,000000000000000;4275,000000000000000;1;225;225;225
;27;44;0,000001909722222;230;231;1;230,977272727000013;0,149032693754000;10163,000000000000000;2;231;230;231
;28;69;0,000002994791667;233;233;0;233,000000000000000;0,000000000000000;16077,000000000000000;1;233;233;233
;29;6;0,000000260416667;234;234;0;234,000000000000000;0,000000000000000;1404,000000000000000;1;234;234;234
;30;43;0,000001866319444;232;235;3;232,069767442000000;0,452144699885000;9979,000000000000000;2;232;235;232
;31;27;0,000001171875000;233;237;4;236,851851852000010;0,755410298310000;6395,000000000000000;2;237;233;237
;32;170;0,000007378472222;218;238;20;218,117647059000006;1,529411764710000;37080,000000000000000;2;218;238;218
;33;28;0,000001215277778;230;230;0;230,000000000000000;0,000000000000000;6440,000000000000000;1;230;230;230
;34;101;0,000004383680556;239;239;0;239,000000000000000;0,000000000000000;24139,000000000000000;1;239;239;239
;35;87;0,000003776041667;223;240;17;223,195402298999994;1,812086372680000;19418,000000000000000;2;223;240;223
;36;53;0,000002300347222;229;229;0;229,000000000000000;0,000000000000000;12137,000000000000000;1;229;229;229
;37;63;0,000002734375000;234;241;7;240,888888888999986;0,874889763781000;15176,000000000000000;2;241;234;241
;38;158;0,000006857638889;235;235;0;235,000000000000000;0,000000000000000;37130,000000000000000;1;235;235;235
;39;80;0,000003472222222;238;242;4;238,050000000000011;0,444409720863000;19044,000000000000000;2;238;242;238
;40;14;0,000000607638889;242;244;2;242,142857142999986;0,515078753640000;3390,000000000000000;2;242;244;242
;41;19;0,000000824652778;243;243;0;243,000000000000000;0,000000000000000;4617,000000000000000;1;243;243;243
;42;6;0,000000260416667;243;245;2;244,666666666999987;0,745355992504000;1468,000000000000000;2;245;243;245
;43;37;0,000001605902778;240;240;0;240,000000000000000;0,000000000000000;8880,000000000000000;1;240;240;240
;44;57;0,000002473958333;247;248;1;247,982456140000011;0,131286224089000;14135,000000000000000;2;248;247;248
;45;53;0,000002300347222;244;244;0;244,000000000000000;0,000000000000000;12932,000000000000000;1;244;244;244
;46;30;0,000001302083333;249;249;0;249,000000000000000;0,000000000000000;7470,000000000000000;1;249;249;249
;47;144;0,000006250000000;247;247;0;247,000000000000000;0,000000000000000;35568,000000000000000;1;247;247;247
;48;223;0,000009678819444;236;255;19;236,085201794000000;1,269478134930000;52647,000000000000000;2;236;255;236
;49;76;0,000003298611111;254;254;0;254,000000000000000;0,000000000000000;19304,000000000000000;1;254;254;254
;50;178;0,000007725694444;259;259;0;259,000000000000000;0,000000000000000;46102,000000000000000;1;259;259;259
;51;1;0,000000043402778;260;260;0;260,000000000000000;0,000000000000000;260,000000000000000;1;260;260;260
;52;9;0,000000390625000;256;261;5;256,555555556000002;1,571348402640000;2309,000000000000000;2;256;261;256
;53;49;0,000002126736111;246;246;0;246,000000000000000;0,000000000000000;12054,000000000000000;1;246;246;246
;54;17;0,000000737847222;251;262;11;251,647058823999998;2,588235294120000;4278,000000000000000;2;251;262;251
;55;6;0,000000260416667;260;263;3;262,500000000000000;1,118033988750000;1575,000000000000000;2;263;260;263
;56;8;0,000000347222222;264;264;0;264,000000000000000;0,000000000000000;2112,000000000000000;1;264;264;264
;57;26;0,000001128472222;258;265;7;264,730769231000011;1,346153846160000;6883,000000000000000;2;265;258;265
;58;5;0,000000217013889;261;266;5;262,000000000000000;2,000000000000000;1310,000000000000000;2;261;266;261
;59;4;0,000000173611111;262;262;0;262,000000000000000;0,000000000000000;1048,000000000000000;1;262;262;262
;60;49;0,000002126736111;250;267;17;250,346938776000002;2,403662345200000;12267,000000000000000;2;250;267;250
;61;181;0,000007855902778;258;258;0;258,000000000000000;0,000000000000000;46698,000000000000000;1;258;258;258
;62;194;0,000008420138889;253;253;0;253,000000000000000;0,000000000000000;49082,000000000000000;1;253;253;253
;63;35;0,000001519097222;268;268;0;268,000000000000000;0,000000000000000;9380,000000000000000;1;268;268;268
;64;101;0,000004383680556;270;270;0;270,000000000000000;0,000000000000000;27270,000000000000000;1;270;270;270
;65;29;0,000001258680556;271;271;0;271,000000000000000;0,000000000000000;7859,000000000000000;1;271;271;271
;66;104;0,000004513888889;255;272;17;255,163461538000007;1,658953428910000;26537,000000000000000;2;255;272;255
;67;6;0,000000260416667;274;274;0;274,000000000000000;0,000000000000000;1644,000000000000000;1;274;274;274
;68;14;0,000000607638889;275;275;0;275,000000000000000;0,000000000000000;3850,000000000000000;1;275;275;275
;69;32;0,000001388888889;269;269;0;269,000000000000000;0,000000000000000;8608,000000000000000;1;269;269;269
;70;100;0,000004340277778;267;277;10;267,100000000000023;0,994987437102000;26710,000000000000000;2;267;277;267
;71;28;0,000001215277778;278;278;0;278,000000000000000;0,000000000000000;7784,000000000000000;1;278;278;278
;72;132;0,000005729166667;279;279;0;279,000000000000000;0,000000000000000;36828,000000000000000;1;279;279;279
;73;68;0,000002951388889;257;280;23;257,338235294000015;2,768575202250000;17499,000000000000000;2;257;280;257
;74;69;0,000002994791667;273;273;0;273,000000000000000;0,000000000000000;18837,000000000000000;1;273;273;273
;75;45;0,000001953125000;282;282;0;282,000000000000000;0,000000000000000;12690,000000000000000;1;282;282;282
;76;92;0,000003993055556;284;284;0;284,000000000000000;0,000000000000000;26128,000000000000000;1;284;284;284
;77;18;0,000000781250000;283;283;0;283,000000000000000;0,000000000000000;5094,000000000000000;1;283;283;283
;78;93;0,000004036458333;280;285;5;280,053763441000001;0,515680808961000;26045,000000000000000;2;280;285;280
;79;3;0,000000130208333;3;285;282;191,000000000000000;132,936074862999988;573,000000000000000;2;285;3;285
;80;138;0,000005989583333;266;288;22;266,159420290000014;1,865966652430000;36730,000000000000000;2;266;288;266
;81;49;0,000002126736111;272;272;0;272,000000000000000;0,000000000000000;13328,000000000000000;1;272;272;272
;82;44;0,000001909722222;276;289;13;276,295454544999984;1,937425018540000;12157,000000000000000;2;276;289;276
;83;9;0,000000390625000;286;286;0;286,000000000000000;0,000000000000000;2574,000000000000000;1;286;286;286
;84;7;0,000000303819444;4;4;0;4,000000000000000;0,000000000000000;28,000000000000000;1;4;4;4
;85;52;0,000002256944444;2;5;3;2,057692307690000;0,412005486262000;107,000000000000000;2;2;5;2
;86;169;0,000007335069444;1;6;5;1,029585798820000;0,383475780971000;174,000000000000000;2;1;6;1
;87;119;0,000005164930556;3;3;0;3,000000000000000;0,000000000000000;357,000000000000000;1;3;3;3
;88;23;0,000000998263889;292;292;0;292,000000000000000;0,000000000000000;6716,000000000000000;1;292;292;292
;89;1;0,000000043402778;294;294;0;294,000000000000000;0,000000000000000;294,000000000000000;1;294;294;294
;90;143;0,000006206597222;277;277;0;277,000000000000000;0,000000000000000;39611,000000000000000;1;277;277;277
;91;22;0,000000954861111;290;295;5;290,227272727000013;1,041494476120000;6385,000000000000000;2;290;295;290
;92;46;0,000001996527778;295;295;0;295,000000000000000;0,000000000000000;13570,000000000000000;1;295;295;295
;93;112;0,000004861111111;297;297;0;297,000000000000000;0,000000000000000;33264,000000000000000;1;297;297;297
;94;23;0,000000998263889;6;7;1;6,043478260870000;0,203931119992000;139,000000000000000;2;6;7;6
;95;22;0,000000954861111;298;300;2;298,090909091000015;0,416597790460000;6558,000000000000000;2;298;300;298
;96;117;0,000005078125000;281;281;0;281,000000000000000;0,000000000000000;32877,000000000000000;1;281;281;281
;97;37;0,000001605902778;296;302;6;301,837837837999984;0,972972972976000;11168,000000000000000;2;302;296;302
;98;190;0,000008246527778;303;303;0;303,000000000000000;0,000000000000000;57570,000000000000000;1;303;303;303
;99;37;0,000001605902778;307;307;0;307,000000000000000;0,000000000000000;11359,000000000000000;1;307;307;307
;100;46;0,000001996527778;293;308;15;293,326086956999973;2,187457804070000;13493,000000000000000;2;293;308;293
;101;37;0,000001605902778;301;301;0;301,000000000000000;0,000000000000000;11137,000000000000000;1;301;301;301
;102;40;0,000001736111111;310;310;0;310,000000000000000;0,000000000000000;12400,000000000000000;1;310;310;310
;103;83;0,000003602430556;288;311;23;288,277108434000013;2,509323592500000;23927,000000000000000;2;288;311;288
;104;60;0,000002604166667;291;291;0;291,000000000000000;0,000000000000000;17460,000000000000000;1;291;291;291
;105;30;0,000001302083333;300;312;12;300,399999999999977;2,154065922860000;9012,000000000000000;2;300;312;300
;106;47;0,000002039930556;309;309;0;309,000000000000000;0,000000000000000;14523,000000000000000;1;309;309;309
;107;56;0,000002430555556;304;304;0;304,000000000000000;0,000000000000000;17024,000000000000000;1;304;304;304
;108;20;0,000000868055556;313;313;0;313,000000000000000;0,000000000000000;6260,000000000000000;1;313;313;313
;109;25;0,000001085069444;314;314;0;314,000000000000000;0,000000000000000;7850,000000000000000;1;314;314;314
;110;6;0,000000260416667;315;315;0;315,000000000000000;0,000000000000000;1890,000000000000000;1;315;315;315
;111;126;0,000005468750000;5;10;5;5,039682539680000;0,443664281250000;635,000000000000000;2;5;10;5
;112;87;0,000003776041667;7;7;0;7,000000000000000;0,000000000000000;609,000000000000000;1;7;7;7
;113;144;0,000006250000000;296;316;20;296,138888888999986;1,660869547650000;42644,000000000000000;2;296;316;296
;114;37;0,000001605902778;312;312;0;312,000000000000000;0,000000000000000;11544,000000000000000;1;312;312;312
;115;2;0,000000086805556;318;319;1;318,500000000000000;0,500000000000000;637,000000000000000;2;318;318;318
;116;28;0,000001215277778;320;320;0;320,000000000000000;0,000000000000000;8960,000000000000000;1;320;320;320
;117;72;0,000003125000000;317;317;0;317,000000000000000;0,000000000000000;22824,000000000000000;1;317;317;317
;118;128;0,000005555555556;305;321;16;305,125000000000000;1,408678458700000;39056,000000000000000;2;305;321;305
;119;62;0,000002690972222;306;323;17;306,274193548000028;2,141520072430000;18989,000000000000000;2;306;323;306
;120;156;0,000006770833333;324;324;0;324,000000000000000;0,000000000000000;50544,000000000000000;1;324;324;324
;121;28;0,000001215277778;323;323;0;323,000000000000000;0,000000000000000;9044,000000000000000;1;323;323;323
;122;48;0,000002083333333;9;14;5;9,104166666670000;0,714130687542000;437,000000000000000;2;9;14;9
;123;21;0,000000911458333;12;12;0;12,000000000000000;0,000000000000000;252,000000000000000;1;12;12;12
;124;14;0,000000607638889;319;319;0;319,000000000000000;0,000000000000000;4466,000000000000000;1;319;319;319
;125;10;0,000000434027778;321;325;4;321,399999999999977;1,200000000000000;3214,000000000000000;2;321;325;321
;126;102;0,000004427083333;8;8;0;8,000000000000000;0,000000000000000;816,000000000000000;1;8;8;8
;127;131;0,000005685763889;327;327;0;327,000000000000000;0,000000000000000;42837,000000000000000;1;327;327;327
;128;72;0,000003125000000;308;329;21;308,291666667000015;2,457627017180000;22197,000000000000000;2;308;329;308
;129;107;0,000004644097222;325;330;5;325,046728971999983;0,481104212195000;34780,000000000000000;2;325;330;325
;130;117;0,000005078125000;328;328;0;328,000000000000000;0,000000000000000;38376,000000000000000;1;328;328;328
;131;69;0,000002994791667;332;332;0;332,000000000000000;0,000000000000000;22908,000000000000000;1;332;332;332
;132;238;0,000010329861111;311;311;0;311,000000000000000;0,000000000000000;74018,000000000000000;1;311;311;311
;133;13;0,000000564236111;333;333;0;333,000000000000000;0,000000000000000;4329,000000000000000;1;333;333;333
;134;110;0,000004774305556;322;322;0;322,000000000000000;0,000000000000000;35420,000000000000000;1;322;322;322
;135;7;0,000000303819444;335;335;0;335,000000000000000;0,000000000000000;2345,000000000000000;1;335;335;335
;136;86;0,000003732638889;324;334;10;333,883720929999981;1,072040053170000;28714,000000000000000;2;334;324;334
;137;96;0,000004166666667;329;329;0;329,000000000000000;0,000000000000000;31584,000000000000000;1;329;329;329
;138;141;0,000006119791667;13;17;4;13,028368794300000;0,335664101169000;1837,000000000000000;2;13;17;13
;139;247;0,000010720486111;289;615;326;290,319838057000027;20,700851044899998;71709,000000000000000;2;289;615;289
;140;114;0,000004947916667;613;613;0;613,000000000000000;0,000000000000000;69882,000000000000000;1;613;613;613
;141;15;0,000000651041667;19;19;0;19,000000000000000;0,000000000000000;285,000000000000000;1;19;19;19
;142;104;0,000004513888889;17;21;4;17,038461538499998;0,390341983273000;1772,000000000000000;2;17;21;17
;143;81;0,000003515625000;11;11;0;11,000000000000000;0,000000000000000;891,000000000000000;1;11;11;11
;144;127;0,000005512152778;330;342;12;330,094488189000003;1,060627290740000;41922,000000000000000;2;330;342;330
;145;58;0,000002517361111;344;344;0;344,000000000000000;0,000000000000000;19952,000000000000000;1;344;344;344
;146;226;0,000009809027778;299;345;46;299,203539823000028;3,053097345130000;67620,000000000000000;2;299;345;299
;147;21;0,000000911458333;337;337;0;337,000000000000000;0,000000000000000;7077,000000000000000;1;337;337;337
;148;17;0,000000737847222;23;24;1;23,058823529400001;0,235294117647000;392,000000000000000;2;23;24;23
;149;49;0,000002126736111;22;25;3;22,061224489800001;0,424175707976000;1081,000000000000000;2;22;25;22
;150;69;0,000002994791667;21;21;0;21,000000000000000;0,000000000000000;1449,000000000000000;1;21;21;21
;151;94;0,000004079861111;10;26;16;10,170212766000001;1,641472469960000;956,000000000000000;2;10;26;10
;152;5;0,000000217013889;24;24;0;24,000000000000000;0,000000000000000;120,000000000000000;1;24;24;24
;153;168;0,000007291666667;27;27;0;27,000000000000000;0,000000000000000;4536,000000000000000;1;27;27;27
;154;92;0,000003993055556;18;18;0;18,000000000000000;0,000000000000000;1656,000000000000000;1;18;18;18
;155;89;0,000003862847222;316;316;0;316,000000000000000;0,000000000000000;28124,000000000000000;1;316;316;316
;156;19;0,000000824652778;342;346;4;342,210526316000028;0,893187513071000;6502,000000000000000;2;342;346;342
;157;353;0,000015321180556;15;15;0;15,000000000000000;0,000000000000000;5295,000000000000000;1;15;15;15
;158;58;0,000002517361111;336;336;0;336,000000000000000;0,000000000000000;19488,000000000000000;1;336;336;336
;159;103;0,000004470486111;14;14;0;14,000000000000000;0,000000000000000;1442,000000000000000;1;14;14;14
;160;32;0,000001388888889;20;29;9;20,281250000000000;1,565933727050000;649,000000000000000;2;20;29;20
;161;129;0,000005598958333;16;28;12;16,093023255799999;1,052437999910000;2076,000000000000000;2;16;28;16
;162;8;0,000000347222222;28;30;2;28,250000000000000;0,661437827766000;226,000000000000000;2;28;30;28
;163;11;0,000000477430556;26;26;0;26,000000000000000;0,000000000000000;286,000000000000000;1;26;26;26
;164;152;0,000006597222222;338;348;10;338,065789473999985;0,808434587327000;51386,000000000000000;2;338;348;338
;165;163;0,000007074652778;340;340;0;340,000000000000000;0,000000000000000;55420,000000000000000;1;340;340;340
;166;86;0,000003732638889;331;352;21;331,244186047000028;2,251284111670000;28487,000000000000000;2;331;352;331
;167;41;0,000001779513889;348;348;0;348,000000000000000;0,000000000000000;14268,000000000000000;1;348;348;348
;168;68;0,000002951388889;346;353;7;346,102941176000002;0,842609844156000;23535,000000000000000;2;346;353;346
;169;43;0,000001866319444;343;343;0;343,000000000000000;0,000000000000000;14749,000000000000000;1;343;343;343
;170;50;0,000002170138889;350;354;4;350,079999999999984;0,560000000011000;17504,000000000000000;2;350;354;350
;171;66;0,000002864583333;340;355;15;354,772727272999987;1,832331306430000;23415,000000000000000;2;355;340;355
;172;127;0,000005512152778;25;32;7;25,055118110199999;0,618699252931000;3182,000000000000000;2;25;32;25
;173;1;0,000000043402778;33;33;0;33,000000000000000;0,000000000000000;33,000000000000000;1;33;33;33
;174;139;0,000006032986111;339;339;0;339,000000000000000;0,000000000000000;47121,000000000000000;1;339;339;339
;175;60;0,000002604166667;357;357;0;357,000000000000000;0,000000000000000;21420,000000000000000;1;357;357;357
;176;55;0,000002387152778;345;345;0;345,000000000000000;0,000000000000000;18975,000000000000000;1;345;345;345
;177;25;0,000001085069444;34;34;0;34,000000000000000;0,000000000000000;850,000000000000000;1;34;34;34
;178;25;0,000001085069444;33;35;2;33,079999999999998;0,391918358845000;827,000000000000000;2;33;35;33
;179;33;0,000001432291667;29;29;0;29,000000000000000;0,000000000000000;957,000000000000000;1;29;29;29
;180;47;0,000002039930556;358;358;0;358,000000000000000;0,000000000000000;16826,000000000000000;1;358;358;358
;181;46;0,000001996527778;347;347;0;347,000000000000000;0,000000000000000;15962,000000000000000;1;347;347;347
;182;101;0,000004383680556;361;361;0;361,000000000000000;0,000000000000000;36461,000000000000000;1;361;361;361
;183;100;0,000004340277778;31;31;0;31,000000000000000;0,000000000000000;3100,000000000000000;1;31;31;31
;184;2;0,000000086805556;36;38;2;37,000000000000000;1,000000000000000;74,000000000000000;2;36;36;36
;185;13;0,000000564236111;356;356;0;356,000000000000000;0,000000000000000;4628,000000000000000;1;356;356;356
;186;85;0,000003689236111;359;359;0;359,000000000000000;0,000000000000000;30515,000000000000000;1;359;359;359
;187;194;0,000008420138889;27;36;9;35,953608247399998;0,644494824253000;6975,000000000000000;2;36;27;36
;188;87;0,000003776041667;349;363;14;349,160919540000009;1,492306424570000;30377,000000000000000;2;349;363;349
;189;38;0,000001649305556;364;364;0;364,000000000000000;0,000000000000000;13832,000000000000000;1;364;364;364
;190;40;0,000001736111111;353;365;12;353,300000000000011;1,873499399520000;14132,000000000000000;2;353;365;353
;191;249;0,000010807291667;362;362;0;362,000000000000000;0,000000000000000;90138,000000000000000;1;362;362;362
;192;4;0,000000173611111;617;618;1;617,250000000000000;0,433012701892000;2469,000000000000000;2;617;618;617
;193;105;0,000004557291667;615;615;0;615,000000000000000;0,000000000000000;64575,000000000000000;1;615;615;615
;194;66;0,000002864583333;366;366;0;366,000000000000000;0,000000000000000;24156,000000000000000;1;366;366;366
;195;125;0,000005425347222;37;42;5;37,039999999999999;0,445421149027000;4630,000000000000000;2;37;42;37
;196;60;0,000002604166667;30;30;0;30,000000000000000;0,000000000000000;1800,000000000000000;1;30;30;30
;197;25;0,000001085069444;618;620;2;618,080000000000041;0,391918358838000;15452,000000000000000;2;618;620;618
;198;46;0,000001996527778;616;616;0;616,000000000000000;0,000000000000000;28336,000000000000000;1;616;616;616
;199;33;0,000001432291667;44;44;0;44,000000000000000;0,000000000000000;1452,000000000000000;1;44;44;44
;200;2;0,000000086805556;44;45;1;44,500000000000000;0,500000000000000;89,000000000000000;2;44;44;44
;201;120;0,000005208333333;43;43;0;43,000000000000000;0,000000000000000;5160,000000000000000;1;43;43;43
;202;16;0,000000694444444;371;372;1;371,062500000000000;0,242061459138000;5937,000000000000000;2;371;372;371
;203;23;0,000000998263889;365;365;0;365,000000000000000;0,000000000000000;8395,000000000000000;1;365;365;365
;204;26;0,000001128472222;40;40;0;40,000000000000000;0,000000000000000;1040,000000000000000;1;40;40;40
;205;11;0,000000477430556;42;46;4;42,363636363600001;1,149919149150000;466,000000000000000;2;42;46;42
;206;118;0,000005121527778;367;367;0;367,000000000000000;0,000000000000000;43306,000000000000000;1;367;367;367
;207;66;0,000002864583333;47;47;0;47,000000000000000;0,000000000000000;3102,000000000000000;1;47;47;47
;208;151;0,000006553819444;68;341;273;339,192052980000028;22,142738403300001;51218,000000000000000;2;341;68;341
;209;106;0,000004600694444;351;351;0;351,000000000000000;0,000000000000000;37206,000000000000000;1;351;351;351
;210;14;0,000000607638889;372;372;0;372,000000000000000;0,000000000000000;5208,000000000000000;1;372;372;372
;211;92;0,000003993055556;370;376;6;370,065217390999976;0,622134261779000;34046,000000000000000;2;370;376;370
;212;14;0,000000607638889;46;50;4;46,285714285700003;1,030157507280000;648,000000000000000;2;46;50;46
;213;1;0,000000043402778;49;49;0;49,000000000000000;0,000000000000000;49,000000000000000;1;49;49;49
;214;58;0,000002517361111;620;622;2;620,034482758999957;0,260339118466000;35962,000000000000000;2;620;622;620
;215;11;0,000000477430556;621;621;0;621,000000000000000;0,000000000000000;6831,000000000000000;1;621;621;621
;216;87;0,000003776041667;35;51;16;35,183908045999999;1,705493056640000;3061,000000000000000;2;35;51;35
;217;104;0,000004513888889;360;378;18;360,173076922999996;1,756538924730000;37458,000000000000000;2;360;378;360
;218;35;0,000001519097222;368;368;0;368,000000000000000;0,000000000000000;12880,000000000000000;1;368;368;368
;219;246;0,000010677083333;52;52;0;52,000000000000000;0,000000000000000;12792,000000000000000;1;52;52;52
;220;33;0,000001432291667;48;48;0;48,000000000000000;0,000000000000000;1584,000000000000000;1;48;48;48
;221;41;0,000001779513889;377;380;3;377,073170731999994;0,462772340507000;15460,000000000000000;2;377;380;377
;222;114;0,000004947916667;354;354;0;354,000000000000000;0,000000000000000;40356,000000000000000;1;354;354;354
;223;2;0,000000086805556;380;380;0;380,000000000000000;0,000000000000000;760,000000000000000;1;380;380;380
;224;111;0,000004817708333;374;382;8;374,072072072000026;0,755898268957000;41522,000000000000000;2;374;382;374
;225;148;0,000006423611111;53;53;0;53,000000000000000;0,000000000000000;7844,000000000000000;1;53;53;53
;226;18;0,000000781250000;50;55;5;50,277777777799997;1,145307118230000;905,000000000000000;2;50;55;50
;227;72;0,000003125000000;51;51;0;51,000000000000000;0,000000000000000;3672,000000000000000;1;51;51;51
;228;98;0,000004253472222;39;56;17;39,173469387799997;1,708475332960000;3839,000000000000000;2;39;56;39
;229;67;0,000002907986111;363;363;0;363,000000000000000;0,000000000000000;24321,000000000000000;1;363;363;363
;230;79;0,000003428819444;379;384;5;379,063291139000000;0,558972206734000;29946,000000000000000;2;379;384;379
;231;8;0,000000347222222;385;387;2;385,250000000000000;0,661437827766000;3082,000000000000000;2;385;387;385
;232;57;0,000002473958333;384;384;0;384,000000000000000;0,000000000000000;21888,000000000000000;1;384;384;384
;233;67;0,000002907986111;57;57;0;57,000000000000000;0,000000000000000;3819,000000000000000;1;57;57;57
;234;164;0,000007118055556;58;58;0;58,000000000000000;0,000000000000000;9512,000000000000000;1;58;58;58
;235;34;0,000001475694444;376;388;12;376,352941176000002;2,027492698780000;12796,000000000000000;2;376;388;376
;236;68;0,000002951388889;386;386;0;386,000000000000000;0,000000000000000;26248,000000000000000;1;386;386;386
;237;135;0,000005859375000;371;390;19;389,859259258999998;1,629191860400000;52631,000000000000000;2;390;371;390
;238;191;0,000008289930556;352;625;273;353,429319372000009;19,701807902199999;67505,000000000000000;2;352;625;352
;239;74;0,000003211805556;622;626;4;622,054054053999948;0,461838040265000;46032,000000000000000;2;622;626;622
;240;12;0,000000520833333;623;623;0;623,000000000000000;0,000000000000000;7476,000000000000000;1;623;623;623
;241;35;0,000001519097222;383;383;0;383,000000000000000;0,000000000000000;13405,000000000000000;1;383;383;383
;242;4;0,000000173611111;391;391;0;391,000000000000000;0,000000000000000;1564,000000000000000;1;391;391;391
;243;289;0,000012543402778;373;393;20;373,069204151999998;1,174433408200000;107817,000000000000000;2;373;393;373
;244;99;0,000004296875000;382;382;0;382,000000000000000;0,000000000000000;37818,000000000000000;1;382;382;382
;245;20;0,000000868055556;627;627;0;627,000000000000000;0,000000000000000;12540,000000000000000;1;627;627;627
;246;37;0,000001605902778;56;59;3;56,081081081100002;0,486486486487000;2075,000000000000000;2;56;59;56
;247;1;0,000000043402778;61;61;0;61,000000000000000;0,000000000000000;61,000000000000000;1;61;61;61
;248;125;0,000005425347222;41;41;0;41,000000000000000;0,000000000000000;5125,000000000000000;1;41;41;41
;249;102;0,000004427083333;62;62;0;62,000000000000000;0,000000000000000;6324,000000000000000;1;62;62;62
;250;49;0,000002126736111;396;396;0;396,000000000000000;0,000000000000000;19404,000000000000000;1;396;396;396
;251;32;0,000001388888889;389;397;8;389,250000000000000;1,391941090710000;12456,000000000000000;2;389;397;389
;252;23;0,000000998263889;64;64;0;64,000000000000000;0,000000000000000;1472,000000000000000;1;64;64;64
;253;53;0,000002300347222;54;54;0;54,000000000000000;0,000000000000000;2862,000000000000000;1;54;54;54
;254;48;0,000002083333333;60;65;5;60,104166666700003;0,714130687542000;2885,000000000000000;2;60;65;60
;255;63;0,000002734375000;381;381;0;381,000000000000000;0,000000000000000;24003,000000000000000;1;381;381;381
;256;81;0,000003515625000;387;398;11;387,135802468999998;1,214654210000000;31358,000000000000000;2;387;398;387
;257;72;0,000003125000000;625;625;0;625,000000000000000;0,000000000000000;45000,000000000000000;1;625;625;625
;258;48;0,000002083333333;626;629;3;626,062500000000000;0,428478412525000;30051,000000000000000;2;626;629;626
;259;18;0,000000781250000;398;398;0;398,000000000000000;0,000000000000000;7164,000000000000000;1;398;398;398
;260;124;0,000005381944444;378;378;0;378,000000000000000;0,000000000000000;46872,000000000000000;1;378;378;378
;261;2;0,000000086805556;400;402;2;401,000000000000000;1,000000000000000;802,000000000000000;2;400;400;400
;262;58;0,000002517361111;394;394;0;394,000000000000000;0,000000000000000;22852,000000000000000;1;394;394;394
;263;192;0,000008333333333;397;397;0;397,000000000000000;0,000000000000000;76224,000000000000000;1;397;397;397
;264;9;0,000000390625000;399;403;4;402,555555556000002;1,257078722110000;3623,000000000000000;2;403;399;403
;265;72;0,000003125000000;404;404;0;404,000000000000000;0,000000000000000;29088,000000000000000;1;404;404;404
;266;213;0,000009244791667;53;63;10;62,953051643199998;0,683578393360000;13409,000000000000000;2;63;53;63
;267;25;0,000001085069444;629;630;1;629,039999999999964;0,195959179514000;15726,000000000000000;2;629;630;629
