FID;pointid;grid_code;lake_id;hl_avg_dis;hl_wrt_d;buflake
64557;451882;451882;-9999;-9999,000000000000000;-9999,000000000000000;-9999
64558;451883;451883;-9999;-9999,000000000000000;-9999,000000000000000;-9999
64559;451884;451884;-9999;-9999,000000000000000;-9999,000000000000000;-9999
64573;451900;451900;-9999;-9999,000000000000000;-9999,000000000000000;-9999
64574;451901;451901;-9999;-9999,000000000000000;-9999,000000000000000;-9999
64575;451902;451902;-9999;-9999,000000000000000;-9999,000000000000000;-9999
64591;451920;451920;-9999;-9999,000000000000000;-9999,000000000000000;-9999
64592;451921;451921;-9999;-9999,000000000000000;-9999,000000000000000;-9999
64593;451922;451922;-9999;-9999,000000000000000;-9999,000000000000000;-9999
64608;451939;451939;-9999;-9999,000000000000000;-9999,000000000000000;-9999
64609;451940;451940;-9999;-9999,000000000000000;-9999,000000000000000;-9999
64610;451941;451941;-9999;-9999,000000000000000;-9999,000000000000000;-9999
64625;451958;451958;-9999;-9999,000000000000000;-9999,000000000000000;-9999
64626;451959;451959;-9999;-9999,000000000000000;-9999,000000000000000;-9999
64627;451960;451960;-9999;-9999,000000000000000;-9999,000000000000000;-9999
64640;451975;451975;-9999;-9999,000000000000000;-9999,000000000000000;-9999
64641;451976;451976;-9999;-9999,000000000000000;-9999,000000000000000;-9999
64642;451977;451977;-9999;-9999,000000000000000;-9999,000000000000000;-9999
64655;452000;452000;-9999;-9999,000000000000000;-9999,000000000000000;-9999
64656;452001;452001;-9999;-9999,000000000000000;-9999,000000000000000;-9999
64657;452002;452002;-9999;-9999,000000000000000;-9999,000000000000000;-9999
64671;452018;452018;-9999;-9999,000000000000000;-9999,000000000000000;-9999
64672;452019;452019;-9999;-9999,000000000000000;-9999,000000000000000;-9999
64673;452020;452020;-9999;-9999,000000000000000;-9999,000000000000000;-9999
64689;452039;452039;-9999;-9999,000000000000000;-9999,000000000000000;-9999
64690;452040;452040;-9999;-9999,000000000000000;-9999,000000000000000;-9999
64691;452041;452041;-9999;-9999,000000000000000;-9999,000000000000000;-9999
64725;452078;452078;-9999;-9999,000000000000000;-9999,000000000000000;-9999
64726;452079;452079;-9999;-9999,000000000000000;-9999,000000000000000;-9999
64727;452080;452080;-9999;-9999,000000000000000;-9999,000000000000000;-9999
64742;452097;452097;-9999;-9999,000000000000000;-9999,000000000000000;-9999
64743;452098;452098;-9999;-9999,000000000000000;-9999,000000000000000;-9999
64744;452099;452099;-9999;-9999,000000000000000;-9999,000000000000000;-9999
64763;452120;452120;-9999;-9999,000000000000000;-9999,000000000000000;-9999
64764;452121;452121;-9999;-9999,000000000000000;-9999,000000000000000;-9999
64765;452122;452122;-9999;-9999,000000000000000;-9999,000000000000000;-9999
64795;452154;452154;-9999;-9999,000000000000000;-9999,000000000000000;-9999
64796;452155;452155;-9999;-9999,000000000000000;-9999,000000000000000;-9999
64797;452156;452156;-9999;-9999,000000000000000;-9999,000000000000000;-9999
64811;452172;452172;-9999;-9999,000000000000000;-9999,000000000000000;-9999
64812;452173;452173;-9999;-9999,000000000000000;-9999,000000000000000;-9999
64813;452174;452174;-9999;-9999,000000000000000;-9999,000000000000000;-9999
64828;452191;452191;-9999;-9999,000000000000000;-9999,000000000000000;-9999
64829;452192;452192;-9999;-9999,000000000000000;-9999,000000000000000;-9999
64830;452193;452193;-9999;-9999,000000000000000;-9999,000000000000000;-9999
64850;452215;452215;-9999;-9999,000000000000000;-9999,000000000000000;-9999
64851;452216;452216;-9999;-9999,000000000000000;-9999,000000000000000;-9999
64852;452217;452217;-9999;-9999,000000000000000;-9999,000000000000000;-9999
64869;452236;452236;-9999;-9999,000000000000000;-9999,000000000000000;-9999
64870;452237;452237;-9999;-9999,000000000000000;-9999,000000000000000;-9999
64871;452238;452238;-9999;-9999,000000000000000;-9999,000000000000000;-9999
64884;452253;452253;-9999;-9999,000000000000000;-9999,000000000000000;-9999
64885;452254;452254;-9999;-9999,000000000000000;-9999,000000000000000;-9999
64886;452255;452255;-9999;-9999,000000000000000;-9999,000000000000000;-9999
64899;452270;452270;-9999;-9999,000000000000000;-9999,000000000000000;-9999
64900;452271;452271;-9999;-9999,000000000000000;-9999,000000000000000;-9999
64901;452272;452272;-9999;-9999,000000000000000;-9999,000000000000000;-9999
64966;452339;452339;-9999;-9999,000000000000000;-9999,000000000000000;-9999
64967;452340;452340;-9999;-9999,000000000000000;-9999,000000000000000;-9999
64968;452341;452341;-9999;-9999,000000000000000;-9999,000000000000000;-9999
64995;452370;452370;-9999;-9999,000000000000000;-9999,000000000000000;-9999
64996;452371;452371;-9999;-9999,000000000000000;-9999,000000000000000;-9999
64997;452372;452372;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65019;452396;452396;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65020;452397;452397;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65021;452398;452398;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65022;452399;452399;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65023;452400;452400;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65024;452401;452401;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65025;452402;452402;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65043;452422;452422;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65044;452423;452423;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65045;452424;452424;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65046;452425;452425;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65067;452448;452448;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65068;452449;452449;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65069;452450;452450;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65070;452451;452451;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65084;452469;452469;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65085;452470;452470;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65086;452471;452471;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65087;452472;452472;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65103;452494;452494;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65104;452495;452495;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65105;452496;452496;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65106;452497;452497;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65144;452539;452539;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65145;452540;452540;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65146;452541;452541;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65147;452542;452542;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65170;452569;452569;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65171;452570;452570;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65172;452571;452571;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65173;452572;452572;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65184;452587;452587;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65185;452588;452588;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65186;452589;452589;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65187;452590;452590;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65198;452610;452610;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65199;452611;452611;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65200;452612;452612;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65201;452613;452613;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65212;452637;452637;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65213;452638;452638;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65214;452639;452639;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65215;452640;452640;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65226;452675;452675;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65227;452676;452676;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65228;452677;452677;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65229;452678;452678;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65240;452750;452750;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65241;452751;452751;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65242;452752;452752;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65243;452753;452753;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65244;452754;452754;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65245;452755;452755;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65246;452756;452756;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65247;452757;452757;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65248;452758;452758;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65249;452759;452759;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65250;452760;452760;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65251;452761;452761;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65252;452762;452762;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65253;452763;452763;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65254;452764;452764;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65255;452765;452765;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65256;452766;452766;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65257;452767;452767;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65258;452768;452768;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65259;452769;452769;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65260;452770;452770;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65261;452771;452771;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65262;452772;452772;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65263;452773;452773;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65264;452774;452774;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65265;452775;452775;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65266;452776;452776;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65267;452777;452777;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65268;452778;452778;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65269;452779;452779;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65270;452780;452780;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65271;452781;452781;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65272;452782;452782;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65273;452783;452783;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65274;452784;452784;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65275;452785;452785;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65276;452786;452786;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65277;452787;452787;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65278;452788;452788;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65279;452789;452789;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65280;452790;452790;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65281;452791;452791;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65282;452792;452792;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65283;452793;452793;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65284;452794;452794;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65285;452795;452795;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65286;452796;452796;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65287;452797;452797;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65288;452798;452798;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65289;452799;452799;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65290;452800;452800;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65291;452801;452801;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65292;452802;452802;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65293;452803;452803;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65294;452804;452804;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65295;452805;452805;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65296;452806;452806;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65297;452807;452807;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65298;452808;452808;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65299;452809;452809;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65300;452810;452810;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65301;452811;452811;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65302;452812;452812;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65303;452813;452813;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65304;452814;452814;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65305;452815;452815;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65306;452816;452816;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65307;452817;452817;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65308;452818;452818;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65309;452819;452819;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65310;452820;452820;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65311;452821;452821;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65312;452822;452822;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65313;452823;452823;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65314;452824;452824;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65315;452825;452825;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65316;452826;452826;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65317;452827;452827;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65318;452828;452828;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65319;452829;452829;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65320;452830;452830;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65321;452831;452831;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65322;452832;452832;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65323;452833;452833;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65324;452834;452834;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65325;452835;452835;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65326;452836;452836;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65327;452837;452837;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65328;452838;452838;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65329;452839;452839;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65330;452840;452840;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65331;452841;452841;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65332;452842;452842;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65333;452843;452843;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65334;452844;452844;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65335;452845;452845;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65336;452846;452846;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65337;452847;452847;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65338;452848;452848;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65339;452849;452849;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65340;452850;452850;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65341;452851;452851;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65342;452852;452852;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65343;452853;452853;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65344;452854;452854;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65345;452855;452855;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65346;452856;452856;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65347;452857;452857;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65348;452858;452858;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65349;452859;452859;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65350;452860;452860;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65351;452861;452861;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65352;452862;452862;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65353;452863;452863;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65354;452864;452864;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65355;452865;452865;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65356;452866;452866;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65357;452867;452867;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65358;452868;452868;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65359;452869;452869;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65360;452870;452870;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65361;452871;452871;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65362;452872;452872;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65363;452873;452873;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65364;452874;452874;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65375;452896;452896;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65376;452897;452897;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65377;452898;452898;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65378;452899;452899;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65405;452935;452935;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65406;452936;452936;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65407;452937;452937;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65408;452938;452938;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65409;452939;452939;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65410;452940;452940;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65411;452941;452941;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65412;452942;452942;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65426;452963;452963;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65427;452964;452964;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65428;452965;452965;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65429;452966;452966;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65430;452967;452967;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65431;452968;452968;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65432;452969;452969;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65433;452970;452970;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65434;452971;452971;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65435;452972;452972;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65449;452993;452993;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65450;452994;452994;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65451;452995;452995;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65452;452996;452996;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65453;452997;452997;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65454;452998;452998;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65455;452999;452999;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65456;453000;453000;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65474;453026;453026;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65475;453027;453027;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65476;453028;453028;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65477;453029;453029;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65478;453030;453030;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65479;453031;453031;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65480;453032;453032;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65481;453033;453033;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65482;453034;453034;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65483;453035;453035;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65497;453060;453060;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65498;453061;453061;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65499;453062;453062;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65500;453063;453063;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65501;453064;453064;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65502;453065;453065;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65523;453093;453093;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65524;453094;453094;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65525;453095;453095;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65526;453096;453096;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65527;453097;453097;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65528;453098;453098;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65541;453116;453116;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65542;453117;453117;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65543;453118;453118;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65544;453119;453119;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65545;453120;453120;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65546;453121;453121;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65547;453122;453122;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65548;453123;453123;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65549;453124;453124;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65550;453125;453125;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65551;453126;453126;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65563;453145;453145;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65564;453146;453146;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65565;453147;453147;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65566;453148;453148;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65567;453149;453149;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65579;453175;453175;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65580;453176;453176;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65581;453177;453177;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65582;453178;453178;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65583;453179;453179;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65596;453198;453198;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65597;453199;453199;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65598;453200;453200;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65599;453201;453201;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65600;453202;453202;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65613;453221;453221;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65614;453222;453222;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65615;453223;453223;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65616;453224;453224;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65629;453242;453242;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65630;453243;453243;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65631;453244;453244;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65632;453245;453245;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65645;453263;453263;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65646;453264;453264;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65647;453265;453265;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65648;453266;453266;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65663;453290;453290;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65664;453291;453291;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65665;453292;453292;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65666;453293;453293;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65681;453317;453317;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65682;453318;453318;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65683;453319;453319;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65684;453320;453320;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65699;453343;453343;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65700;453344;453344;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65701;453345;453345;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65702;453346;453346;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65715;453366;453366;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65716;453367;453367;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65717;453368;453368;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65718;453369;453369;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65734;453392;453392;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65735;453393;453393;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65736;453394;453394;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65737;453395;453395;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65762;453430;453430;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65763;453431;453431;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65764;453432;453432;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65765;453433;453433;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65788;453476;453476;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65789;453477;453477;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65790;453478;453478;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65791;453479;453479;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65825;453536;453536;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65826;453537;453537;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65827;453538;453538;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65828;453539;453539;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65852;453585;453585;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65853;453586;453586;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65854;453587;453587;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65855;453588;453588;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65856;453589;453589;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65857;453590;453590;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65858;453591;453591;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65859;453592;453592;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65860;453593;453593;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65861;453594;453594;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65862;453595;453595;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65863;453596;453596;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65864;453597;453597;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65865;453598;453598;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65866;453599;453599;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65867;453600;453600;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65868;453601;453601;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65869;453602;453602;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65870;453603;453603;-9999;-9999,000000000000000;-9999,000000000000000;-9999
65871;453604;453604;-9999;-9999,000000000000000;-9999,000000000000000;-9999
