"site.name","sample.name","series","year","campaign","julian.day","sampling.date","sample.type","soil.type","lat","long","km.hq","flow.distance","position","depth","depth.satellite","secchi","width","elevation","elevation.gis","flow.accumulation.max","velocity.drifting.est","velocity.drifting.calc","discharge.daily.hq","velocity.daily","discharge.camp.hq","velocity.camp","velocity.stream","discharge.calc","Seepage.meters.Q","strahler.stream.order","slope","distance.to.water.body","distance.from.mouth","catchment.area","atm.pressure.ysi","temp.water.ysi","do.perc.ysi","do.cor.perc.ysi","do.conc.ysi","cond.ysi","ph.ysi","alkalinity","wind.max.kestrel","wind.avg.kestrel","temp.air.kestrel","humidity.rel.kestrel","pressure.atm.kestrel","bact.abundance","bact.abundance.se","bact.production","chla","chla.se","TP","TP.se","TN","TN.se","NH4","NH4.se","NOx","NOx.se","NO2","NO2.se","NO3","NO3.se","Fe","DOC","DOC.se","DIC","DIC.se","lability","lability.se","photodegradability.conc","photodegradability.perc","C1","C2","C3","C4","C5","C6","CDOM","pco2.headspace","pco2.headspace.se","pch4.headspace","pch4.headspace.se","pco2.headspace.pic","pco2.headspace.pic.se","pch4.headspace.pic","pch4.headspace.pic.se","pn2o.headspace","pn2o.headspace.se","flux.co2","flux.ch4","kco2.flux","kch4.flux","k600","kch4.k600","Rn","Rn.se","d13C.co2","d13C.co2.se","d13C.ch4","d13C.ch4.se","d2H.h2o","dO18.h2o","dO17.h2o","d13C.DOC","d13C.DIC","POM.PIM","POM.PIM.se","POM","PIM","POM.N.perc","POM.C.perc","POC","d13C.POM","Comments","sample.type.year"
"PR-01B","SWPR02.1    ","PR",2015,1,159,"2015-06-08","Soilwater",NA,51.21028,-63.92063,NA,NA,NA,"0.55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,243.900886072065,0.265017247473,713.5,6.9,64,70.5530074379574,8.06,NA,6.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.0697576838351,0.403335780971355,13.9961187454107,0.329906640092297,NA,NA,NA,NA,"0.00330733384603277",0.0849673755989853,0.0459100035459525,0.0120339268916583,0.0531032705467971,NA,7.25445,8840.05786577617,NA,6.84814437739447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1928.33318349711,357.957219141544,NA,NA,NA,NA,-102.276294,-14.838457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Soilwater"
"PR-01B","SWPR02.2    ","PR",2015,1,159,"2015-06-08","Soilwater",NA,51.21028,-63.92063,NA,NA,NA,"0.95",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,243.900886072065,0.265017247473,713.7,8.7,95.3,98.8564722551901,10.81,NA,6.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-101.426523,-14.793941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Soilwater"
"PR-05A","SWPR03    ","PR",2015,1,164,"2015-06-13","Soilwater",NA,51.20287,-63.92476,NA,NA,NA,"0.45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,245.430767141611,0.038893849467,703.3,3.15,86.3,93.3508168411023,11.58,70,5.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,182.944,6.37958115183246,0.110471204188501,1.94397905759162,0.0214659685863962,NA,NA,NA,NA,"0.111241453328262",0.730904163392407,0.350365594034875,0.129020883638105,0.253302337568578,NA,3.10905,1422.19593542951,133.926114531112,2.86301953618082,0.201934732269799,893.233971379686,NA,16.3873630956491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-20.6939643070509,NA,-75.7315452510159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Soilwater"
"PR-06A","SWPR04    ","PR",2015,1,164,"2015-06-13","Soilwater",NA,51.1863,-63.9319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,248.005957403505,0.005347307504,703.3,3.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135.678,5.99947643979058,0.187958115183235,3.5565445026178,0.0099476439791444,NA,NA,NA,NA,"0.189944377543105",0.640504521422836,0.241701276209721,0.164247294020056,0.14503974122039,NA,3.2242,2482.11837960247,58.2024516229608,540.867339258212,48.554767032893,1796.77736607464,221.24040212358,365.830072242542,57.317977454744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-19.2471648304501,0.264115575534166,-82.198090834147,0.0569479736207725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Soilwater"
"PR-03A","SWPR05","PR",2015,1,165,"2015-06-14","Soilwater",NA,51.303572,-63.869197,NA,NA,NA,"0.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,231.85864283265,1.344079595837,719.6,8.03,17.1,17.7589583450972,1.99,41,5.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5906.608,12.4895599100546,0.206660241995974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38903.2119048526,NA,21055.9364898227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2304.74606743541,364.186080735453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Soilwater"
"PR-02A","SWPR06    ","PR",2015,1,167,"2015-06-16","Soilwater",NA,51.30408,-63.85239,NA,NA,NA,"0.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,230.601935597167,3.0673232249,708.7,2.38,NA,NA,NA,13,5.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.46806282722513,0.187434554973817,3.23664921465969,0.0157068062827703,NA,NA,NA,NA,"0.26104747712404",0.218108050282699,0.129155719811264,0.0531950589580244,0.373191347964825,NA,2.87875,3635.14940509734,30.1942213876887,25.0493381369618,2.4646572791808,2859.92333167101,41.5717628811788,33.3503332167823,0.92939614837854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-23.1260469342904,5.32780069537608e-05,-51.6735016399329,1.30661770585135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Soilwater"
"LPR-02","SWPR07    ","L",2015,1,168,"2015-06-17","Soilwater",NA,51.17814,-63.92364,NA,NA,NA,"0.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,251.031712642905,0.006237078639,683.1,3.67,71,78.1781968218586,9.29,11,4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,726.06,6.66282722513089,0.107853403141394,2.14450261780105,0.0240837696335307,NA,NA,NA,NA,"0.198532792656216",0.572939965538206,0.155784915313725,0.197669970313506,0.116643790190685,NA,3.9151,2420.91216282723,NA,67.5641029452097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Soilwater"
"LPR-04","SWPR08    ","L",2015,1,168,"2015-06-17","Soilwater",NA,51.18873,-63.90278,NA,NA,NA,"0.35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,247.806406829135,0.007539182739,703,11.59,47.9,51.6603320442945,5.2,29,4.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1450.428,27.4643979057592,0.473821989528835,4.83141361256544,0.0125654450262728,NA,NA,NA,NA,"0.920652654710888",1.97595565227479,0.278117111695229,0.832045734501946,0.255101898750531,NA,17.38765,18369.1042803916,NA,3620.72258546034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Soilwater"
"LPR-05","SWPR09    ","L",2015,1,168,"2015-06-17","Soilwater",NA,51.18144,-63.92325,NA,NA,NA,"0.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,251.181491795589,0.006237078639,682.5,8.52,52,56.9370344765064,5.98,17,4.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,147.592,11.2984293193717,0.172774869109867,3.1544502617801,0.00261780104707183,NA,NA,NA,NA,"0.351877872761727",0.807864458131341,0.102973728341406,0.327769328192541,0.10990689938207,NA,5.2969,6485.34982682646,NA,2466.25406207084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.7069403740259,51.619494971948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Soilwater"
"LI-01","SWPR10    ","L",2015,1,168,"2015-06-17","Soilwater",NA,50.22601,-63.91127,NA,NA,NA,"0.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,17.0419904333217,0.005846447409,757.7,8.28,17.2,17.2252829681382,2.02,144,6.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,178.48,16.6361256544503,0.444502617800967,18.196335078534,0.126178010470973,NA,NA,NA,NA,"1.03093307655891",2.2584663180969,0.418114679406534,0.745318572055042,0.336249688787401,NA,9.32715,22477.4689840023,NA,14173.6671631218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Soilwater"
"TR-026.36A","T01","TR",2015,1,170,"2015-06-19","Tributary",NA,50.65282,-63.30292,26.36,447.64,NA,"0.1",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0538461538461538,NA,NA,NA,NA,NA,69.6913956086604,160.178917467998,739.6,3.33,95.4,98.1366375037674,12.74,12,6.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.87000749544919,0.125281079344705,1.44394474783167,0.0176678445229556,NA,NA,NA,NA,"0.138635101700705",0.726133247112186,0.311094536372653,0.143134973058876,0.199834640733884,NA,2.41815,1238.2907448857,8.21463116299083,11.250396730372,4.17209930664829,924.082352293232,42.336012689643,9.27885282197141,0.57739883501637,NA,NA,NA,NA,NA,NA,NA,NA,981.059846631238,165.669929336573,-20.4466446816545,0.0272401611779571,-78.6155339855572,2.09726194260358,-85.727212,-12.705779,NA,-27.43,-18.39,NA,NA,NA,NA,NA,NA,NA,NA,"Order 0/1","Tributary"
"TR-026.36B","T02","TR",2015,1,170,"2015-06-19","Tributary",NA,50.66656,-63.3096,26.36,447.64,NA,"0.7",NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.11111111111111,NA,NA,NA,NA,NA,71.3831725226418,160.178917467998,739.5,11.79,93.8,96.3968060964495,10.16,11,5.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.33246073298429,0.045549738219911,0.655497382198953,0,NA,NA,NA,NA,"0.253474394040157",0.755592750969291,0.244740088980082,0.189849892256239,0.180745547182166,NA,3.33935,947.644925916225,86.3761471363128,27.924327161568,1.93609475430233,739.813435269856,52.770523186178,11.9732727374925,1.41245423065873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-18.1442126179006,0.49027314843485,-78.2091321534433,3.48058620349702,-108.357049,-14.875906,NA,-27.43,-17.66,NA,NA,NA,NA,NA,NA,NA,NA,"Outflow from a lake","Tributary"
"TR-026.36C","T03","TR",2015,1,170,"2015-06-19","Tributary",NA,50.68998,-63.30463,26.36,447.64,NA,"0.15",NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.142857142857143,NA,NA,NA,NA,NA,74.3785001138178,160.167168148669,739.3,14.94,82.4,84.6708565078043,8.32,16,5.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.20680628272251,0.087434554973753,1.13507853403141,0.0146596858638755,NA,NA,NA,NA,"0.28001426024163",1.12862052659139,0.395822008258672,0.236358957384082,0.25816766725828,NA,6.2181,1956.53181244005,40.6772480263166,299.272976704748,1.9340127735835,1553.96622317785,74.0227600150889,199.276831821892,10.0794760769785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-22.7145144828496,0.170781437428554,-59.1990394773134,0.0017680311580115,-85.967706,-12.730165,NA,-26.94,-22.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tributary"
"TR-095.22A","T04","TR",2015,1,170,"2015-06-19","Tributary",NA,50.729983,-63.294566,95.22,378.78,NA,"0.25",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,98.6417944656294,159.076881662963,723.7,14.13,83.2,87.4368289118824,8.56,11,4.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.89484955562694,0.142413534639668,1.05525216832637,0.00696005996358544,NA,NA,NA,NA,"0.260025555326115",0.830913159116533,0.263525173390683,0.220824612786008,0.229739956138051,NA,5.9878,1447.98835525586,112.435594754596,124.314597892469,5.99006089618188,1123.55816435778,NA,78.2474707859579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-21.611035132976,NA,-58.6372021628632,NA,-84.312435,-12.238719,NA,-26.87,-22.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tributary"
"TR-061.31","T05","TR",2015,1,170,"2015-06-19","Tributary",NA,50.48435,-63.19913,61.31,412.69,NA,"0.2",NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.16666666666667,NA,NA,NA,NA,NA,59.9084224417884,169.094385177575,722.6,15.7,91.3,95.8816481720288,9.06,12,5.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.25805760788093,0.140807366955766,1.02527037156012,0.00160616768383194,NA,NA,NA,NA,"0.248373944185373",0.565582142388496,0.156888139219855,0.166957364809563,0.125850158687369,NA,2.7636,952.382246151819,76.7739900915681,26.8179582660559,2.05552829745783,650.83984210283,NA,19.3178690875139,NA,NA,NA,NA,NA,NA,NA,NA,NA,377.349301008604,117.188432315172,-17.9507951936847,NA,-69.8367890787348,NA,-83.628623,-11.926425,NA,-27.31,-16.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tributary"
"TR-026.36D","T06","TR",2015,1,170,"2015-06-19","Tributary",NA,50.81382,-63.33039,26.36,447.64,NA,"0.3",NA,NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.116666666666667,NA,NA,NA,NA,NA,89.9203557390692,155.485951997024,722.3,12.56,93.9,102.203286294137,10.34,10,6.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.46073298429319,0.0303664921465586,0.841361256544503,0.00157068062831944,NA,NA,NA,NA,"0.149827971221131",0.377048895815176,0.10873423204411,0.0949778370326226,0.0942905282445822,NA,1.8424,745.232838303918,36.4080359318999,10.2277467272229,1.31215871314051,549.933047805412,32.4314244619639,4.90775152305679,0.872306794216081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-17.2636083082659,0.192275512227086,-82.9167023812952,0.439349495665738,-79.002126,-11.136702,NA,-27.23,-16.22,NA,NA,NA,NA,NA,NA,NA,NA,"Flows into a lake","Tributary"
"TR-026.36E","T07","TR",2015,1,170,"2015-06-19","Tributary",NA,50.83146,-63.33276,26.36,447.64,NA,"0.55000000000000004",NA,NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.131578947368421,NA,NA,NA,NA,NA,89.9203557390692,155.484241900306,721.8,12.7,97.8,98.7261655090439,9.95,28,5.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.46844840386043,0.0159083678018109,1.08,NA,NA,NA,NA,NA,"0.250088113078486",0.859254904477816,0.285749653056838,0.227216202656255,0.221324757039414,NA,4.95145,1481.95526899143,36.5242103245204,147.490888337233,2.04676359756179,1071.23071118963,71.0309788673828,92.656496172675,0.570614898236556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-17.8899590496253,0.232652096659763,-61.3148340546538,0.0314133402546091,-88.115846,-12.736897,NA,-26.86,-18.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tributary"
"TR-148.81B","T08","TR",2015,1,170,"2015-06-19","Tributary",NA,51.12166,-63.4841,148.81,325.19,NA,"0.35",NA,NA,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0909090909090909,NA,NA,NA,NA,NA,160.242781450985,134.381105856811,720.4,6.22,90.8,94.0979097281565,11.04,8,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.39468893885855,0.0781668272834267,1.25441696113074,0.00910161687547051,NA,NA,NA,NA,"0.129990803442871",0.812488112709315,0.276020047646679,0.156153680935936,0.201552912326213,NA,2.9939,1004.53870539329,24.8083392799792,10.9373393081338,5.45196738263267,781.133987426349,NA,8.00565093670058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-20.5528885941716,NA,-76.7603928124217,NA,-98.827347,-14.23272,NA,-27.27,-17.83,NA,NA,NA,NA,NA,NA,NA,NA,"Order 1 from the mountains","Tributary"
"TR-148.81A","T09","TR",2015,1,170,"2015-06-19","Tributary",NA,51.12167,-63.48459,148.81,325.19,NA,"1",NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,NA,NA,NA,NA,160.262781450985,134.381105856811,720.6,10.31,91.1,96.0739765800777,10.21,9,5.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.88542670521469,0.0765606595995428,1.42092301102902,0.00749544919158107,NA,NA,NA,NA,"0.125982531729916",0.604971241258155,0.234094238717947,0.123249208712455,0.181355030052662,NA,2.87875,852.106432060238,14.2712825482532,27.4490126178156,0.366391136278985,492.948772275024,NA,13.2630981401819,NA,NA,NA,NA,NA,NA,NA,NA,NA,142.06080731629,79.7148527922675,-17.8529596799937,NA,-78.102929610473,NA,-100.60606,-14.433275,NA,-27.28,-18.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tributary"
"TR-077.91","T11","TR",2015,1,170,"2015-06-19","Tributary",NA,50.58702,-63.18548,77.91,396.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.266666666666667,NA,NA,NA,NA,NA,74.980683881889,168.341868835756,745.7,13.16,92.4,94.1249246776275,9.7,279,6.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.45667621168735,0.0233322727754561,1.07,NA,NA,NA,NA,NA,"0.227524745873578",0.751809783065022,0.268451206038399,0.181483464746379,0.204991964824145,NA,3.4545,1859.98160483279,53.3998042974289,290.749894583324,100.618402145223,1264.67006633955,2.57245895770177,195.979172614298,79.5502508299369,NA,NA,NA,NA,NA,NA,NA,NA,582.389483961255,147.988025221901,-21.0547675906904,0.091145399728795,-61.5009983987497,4.90833039482226,-80.078109,-11.690033,NA,-27.41,-17.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tributary"
"TR-076.20","T12","TR",2015,1,170,"2015-06-19","Tributary",NA,50.57398,-63.19397,76.2,397.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,73.1837324094144,168.347072911809,746.4,9.3,81.6,82.5003985757433,9.3,64,6.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.99798494007848,0.0387103616501883,4.23,NA,NA,NA,NA,NA,"0.101766565037154",0.419811267941174,0.152408756245415,0.124390119858118,0.143710274614317,NA,5.87265,8198.19814446939,364.750809512288,5814.26705947752,319.33150900484,8741.51161385003,212.112667214463,6299.59718654215,13.2464981040453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-22.6880996118374,0.13952641367009,-66.49153214907,0.13599369001286,-84.755701,-12.629334,NA,-27.54,-19.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tributary"
"TR-073.42","T13","TR",2015,1,170,"2015-06-19","Tributary",NA,50.55238,-63.21311,73.42,400.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.51513200257566,NA,NA,NA,NA,NA,70.5177518929541,168.376721822166,747.2,14.5,93.4,94.9499545744981,9.52,12,6.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.14826598790964,0.039240640576952,0.85,NA,NA,NA,NA,NA,"0.300439912257809",0.933201707316618,0.254713487197043,0.242189493752457,0.185999830140119,NA,5.2969,1083.18678907318,40.8759412617998,86.5675829344342,2.4797266928419,966.710187813192,137.651461467326,155.059591256265,88.871120610606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-20.3777038389942,0.59722549280359,-61.399608215846,2.21174687170339,-80.63817,-11.761187,NA,-27.44,-18.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tributary"
"TR-067.92","T14","TR",2015,1,170,"2015-06-19","Tributary",NA,50.50294,-63.25587,67.92,406.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.276497695852535,NA,NA,NA,NA,NA,63.7930813694696,168.7557296029,747.2,15.89,93,94.5417550011676,9.2,12,5.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.41807190582246,0.00689362604684556,0.81,NA,NA,NA,NA,NA,"0.245748515079895",0.906659381920373,0.296314402114741,0.200037449419075,0.22388214736792,NA,4.8363,1309.25102730457,22.4204920291335,477.537119579635,31.8242646073943,1223.95702446787,130.694311319418,357.804517405377,10.332991682381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-19.2005396806263,0.0321227148536316,-59.1884879546844,0.224409593082214,-79.576826,-11.494279,NA,-27.07,-20.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tributary"
"WELL-01","WELL1","LR",2015,1,169,"2015-06-18","Wellwater",NA,50.58879,-63.18764,NA,NA,NA,"50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.170683881889,0.064176370742,749,8,31.6,31.4439418066681,3.67,831,7.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115.1611564825,0.890991371664444,0.2145645,0.00132550000000001,NA,NA,NA,NA,NA,NA,NA,NA,428.547,0.97434554973822,0.0434554973821964,20.503664921466,0.0471204188478962,NA,NA,NA,NA,"0.0668369294750578",0.242983762026707,0.101704187686995,0.0352357155497856,0.100808702521752,NA,0.4606,1163.26320582215,38.968737177666,1000.21236020829,7.41817083367158,1500.71970658857,58.8043618415139,1024.05106331951,24.2280805358049,NA,NA,NA,NA,NA,NA,NA,NA,14686.865001077,1000.11425555753,-27.5195601071659,0.344945100432909,-85.3167204774838,0.0703699330956482,NA,NA,NA,-26.7,-19.64,NA,NA,NA,NA,NA,NA,NA,NA,"campement des murailles","Wellwater"
"WELL-02","WELL2","LR",2015,1,169,"2015-06-18","Wellwater",NA,50.62034,-63.1893,NA,NA,NA,"8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.9011241530685,0.007452375799,746.6,9,85,84.9720036126696,9.65,139,5.5,142.905877955468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.3713890567382,0.0685377978212448,1.938382,0.0153920000000001,NA,NA,NA,NA,NA,NA,NA,NA,989.704,4.00680628272251,0.0717277486910828,11.630890052356,0.00680628272292962,NA,NA,NA,NA,"0.0558891731550333",0.207422408173352,0.134400064308215,0.0751862426259783,0.175480061551946,NA,0.11515,33490.1338060984,386.001576079583,51.4949941538303,45.3049583969132,29419.9917900375,3175.46973377354,191.338269983821,NA,NA,NA,NA,NA,NA,NA,NA,NA,4404.29234350416,532.03167273542,-24.9156682598326,0.0569523099373335,-46.9607034936052,NA,NA,NA,NA,-26.71,-20.78,NA,NA,NA,NA,NA,NA,NA,NA,"LaRomaine2","Wellwater"
"WELL-03","WELL3","LR",2015,1,169,"2015-06-18","Wellwater",NA,50.37795,-63.26105,NA,NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.7812106213299,0.00989599116,752.7,7.9,53,53.5813972239603,6.3,83,6.58,302.485561180657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6220924614912,0.205613393461039,0.1256265,0.0500425,NA,NA,NA,NA,NA,NA,NA,NA,85.785,0.257068062827225,0.00157068062827526,13.1089005235602,0.0795811518322623,NA,NA,NA,NA,"0",0.0366171265624138,0.0128678171755423,0.00723924308232681,0.0288472105201602,NA,0,17153.7848007563,222.767805696429,5.47232425077439,0.690443456001599,15676.903980107,1269.83709752187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14056.3293609979,928.116515727449,-26.5121190140253,0.0384536595288551,NA,NA,NA,NA,NA,-26.82,-21.03,NA,NA,NA,NA,NA,NA,NA,NA,"pumping system for water treatment","Wellwater"
