"samples","site.name","sample.name","series","year","campaign","julian.day","sampling.date","sample.type","soil.type","lat","long","km.hq","flow.distance","position","depth","depth.satellite","secchi","width","elevation","elevation.gis","flow.accumulation.max","velocity.drifting.est","velocity.drifting.calc","discharge.daily.hq","velocity.daily","discharge.camp.hq","velocity.camp","velocity.stream","discharge.calc","Seepage.meters.Q","strahler.stream.order","slope","distance.to.water.body","distance.from.mouth","catchment.area","atm.pressure.ysi","temp.water.ysi","do.perc.ysi","do.cor.perc.ysi","do.conc.ysi","cond.ysi","ph.ysi","alkalinity","wind.max.kestrel","wind.avg.kestrel","temp.air.kestrel","humidity.rel.kestrel","pressure.atm.kestrel","bact.abundance","bact.abundance.se","bact.production","chla","chla.se","TP","TP.se","TN","TN.se","NH4","NH4.se","NOx","NOx.se","NO2","NO2.se","NO3","NO3.se","Fe","DOC","DOC.se","DIC","DIC.se","lability","lability.se","photodegradability.conc","photodegradability.perc","C1","C2","C3","C4","C5","C6","CDOM","pco2.headspace","pco2.headspace.se","pch4.headspace","pch4.headspace.se","pco2.headspace.pic","pco2.headspace.pic.se","pch4.headspace.pic","pch4.headspace.pic.se","pn2o.headspace","pn2o.headspace.se","flux.co2","flux.ch4","kco2.flux","kch4.flux","k600","kch4.k600","Rn","Rn.se","d13C.co2","d13C.co2.se","d13C.ch4","d13C.ch4.se","d2H.h2o","dO18.h2o","dO17.h2o","d13C.DOC","d13C.DIC","POM.PIM","POM.PIM.se","POM","PIM","POM.N.perc","POM.C.perc","POC","d13C.POM","Comments","sample.type.year","Season"
"PR09","PR-03B","PR09","PR",2015,1,165,"2015-06-14","Stream",NA,51.30254,-63.87091,NA,20.6292,NA,"1.3",NA,NA,42.038,NA,NA,189635,NA,NA,NA,NA,NA,NA,NA,9722.14,NA,5,2.15596,NA,232.01864283265,1.336054294234,718.5,8.41,97.9,101.48121358256,11.25,8,6.54,22.1179961558381,NA,NA,NA,NA,NA,834000,1000,NA,0.3186,0.0353999999999998,8.10511628711893,0.205613393461039,0.2270885,0.00146650000000001,NA,NA,NA,NA,NA,NA,NA,NA,150.355,10.4352714423386,0.0551450904809089,0.62,NA,-0.0167139577689199,0.00119639617877555,1.62352043020563,28.7143073086473,NA,NA,NA,NA,NA,NA,2.41815,515.005416713028,26.1597418305646,6.42983375266037,0.00885075695226556,507.779040875082,NA,4.15279382279348,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.2351928840294,17.4668282784392,-15.2150262778438,NA,-48.4296355204352,NA,-105.007315,-14.896328,NA,-27.19,-15.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stream","Spring"
"PR11","PR-02B","PR11","PR",2015,1,165,"2015-06-15","Stream",NA,51.3055,-63.86446,NA,34.14,NA,"2.75",NA,NA,29,NA,NA,192911,NA,NA,NA,NA,NA,NA,NA,13430.08,NA,5,1.70443,NA,231.50864283265,3.05504004289,717.6,10.09,91.6,97.4837788473897,10.37,9,7.41,22.8471192060887,1.5,0.6,22.5,35,954.4,659000,3000,NA,0.3894,0.0354,8.85903206314275,0.822453573844156,0.248948,0.00840600000000002,NA,NA,NA,NA,NA,NA,NA,NA,168.464,6.35183246073298,0.0125654450262728,1.01361256544503,0.0094240837696339,-0.0214378465351637,0.0021871562344253,1.62497816304165,25.0708429150003,"0.298968055243785",0.765700703139347,0.17428818825531,0.23134631376891,0.136929589681804,NA,4.03025,603.428518017047,16.7418360581917,26.7464000333793,1.44082181835147,486.287256887818,NA,17.2568016284598,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.5966621394253,51.2344493459337,-15.0195474675385,NA,-59.7253370679186,NA,-105.843069,-14.939219,NA,-27.27,-8.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stream","Spring"
"RO2.01","RE2-087-MO","RO2-01","RO2",2015,1,161,"2015-06-10","Reservoir",NA,50.65452,-63.26094,87.210426,386.789574,"main-out","30.3",NA,"3",NA,NA,NA,21600396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.9214981256587,160.178917467998,735,3.93,85.3,87.3392636002008,11.09,9,6.29,112.337370147912,2.1,1.5,13.3,92.2,978,921000,7000,4.97008930371981,0.2301,0,17.220643397225,1.23368036076626,0.1687365,0.0099605,NA,NA,NA,NA,NA,NA,NA,NA,255.164,5.78113288360638,0.0845914980190686,2.96337937680694,0.0262340721704512,-0.0218239870730121,0.00749220550227674,1.67778091567434,30.0021991441765,"0.32522458538962978",0.704107390433663,0.186172535350172,0.217024615927917,0.14158452207742,NA,2.9939,2818.62688840369,10.1543561804767,13.694856214162,0.236521420925806,1639.21998033185,NA,NA,NA,NA,NA,246.318299313808,0.0349736896426995,1.51185569933715,1.27256097782776,2.78207180145818,2.34108168295792,NA,NA,-23.7157709751016,NA,NA,NA,-107.335959,-14.971357,NA,-27.46,-20.07,NA,NA,NA,NA,NA,NA,NA,NA,"Prise d'eau","Reservoir","Spring"
"RO2.03","RE2-114-AE","RO2-03","RO2",2015,1,162,"2015-06-11","Reservoir",NA,50.85649,-63.14495,113.42617,360.57383,"arm East","11",NA,"3.1",NA,NA,NA,21302476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113.564159652485,157.820316483687,738.1,7.02,87.7,90.3042250540197,10.64,12,6.3,83.4996961382152,0.9,0.7,13.9,93.1,989.1,999500,5500,11.6310261043715,0.49855,0.03835,15.1645094626146,1.37075595640694,0.1764855,0.0204024999999999,NA,NA,NA,NA,NA,NA,NA,NA,164.657,6.27476175179356,0.216297248099392,1.58689367169933,0.0139201199271709,-0.0252121574895096,0.00250205849094647,1.8814537280193,33.2186842752534,"0.31673394667103466",0.763993676338278,0.205285231608392,0.205208141173473,0.153627119809126,NA,3.6848,2056.89466250087,95.1546306098482,22.3802499454146,0.993194885950269,1718.40761700956,NA,17.9348420692777,NA,NA,NA,59.4296607152226,0.0208724969634377,0.593297332165537,0.47925419033294,0.961488466492231,0.779330044055884,17.1752302221972,15.5902491362194,-22.4876791551978,NA,-7.762600234484,NA,-104.714027,-14.588151,NA,-27.6,-20.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Reservoir","Spring"
"RO2.05","RE2-118-M","RO2-05","RO2",2015,1,164,"2015-06-13","Reservoir",NA,50.88609,-63.22355,118.177315,355.822685,"main","> 100",NA,"2.6",NA,NA,NA,21121776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115.985100494639,155.636687907987,736,8.65,103.4,106.111504257478,11.98,12,6.1,34.9811391138076,4,3.2,12.3,86,975.3,1253500,112500,NA,0.524116666666667,0.0127833333333333,9.27025885006482,0.548302382562779,0.1451715,0.0019285,NA,NA,NA,NA,NA,NA,NA,NA,191.528,5.83455497382199,0.0586387434555021,1.2696335078534,0.00994764397904395,-0.0230991619832079,0.00148493533356306,1.74554565365848,31.3750415500123,"0.33073878282345914",0.737936478332934,0.177495298575569,0.226302660546732,0.129813508527715,NA,3.4545,1004.7813506755,44.0344538125346,21.6944337565069,0.401615544938522,1041.19228976884,NA,12.9260817401985,NA,NA,NA,82.1185541867061,0.100802148769199,2.31810154905825,2.49985007220763,3.51652505103286,3.81280327042342,49.772371255667,31.7679544347011,-20.7220845665912,NA,-34.0884005676078,NA,-112.680148,-15.53712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Reservoir","Spring"
"RO2.06","RE2-147-AE","RO2-06","RO2",2015,1,164,"2015-06-13","Reservoir",NA,51.05861,-63.19688,147.135361,326.864639,"arm East","33.4",NA,"2.75",NA,NA,NA,18530748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,142.581783914416,139.873211677078,735.4,9.47,104.3,107.847506375694,11.93,9,6.07,NA,3.9,3.2,12.9,73.7,975.3,985000,9000,NA,0.34515,0.0383500000000003,8.65341866968171,0.205613393461074,0.123389,0.007004,NA,NA,NA,NA,NA,NA,NA,NA,119.397,5.73141361256544,0.0225130890052659,1.00837696335079,0.00209424083770624,NA,NA,NA,NA,"0.27209769664319156",0.730547033621313,0.188245233693641,0.194226719995868,0.137947226507063,NA,3.2242,855.736370715455,12.8375600942218,19.3553945477606,0.246812571039854,902.404783620567,NA,12.9629489578284,NA,NA,NA,46.667862562404,0.0689120842795087,1.77516466595901,1.97751136355326,2.60587798694274,2.92159282553464,16.81274123854,22.0979484594403,-20.3386367993678,NA,-30.4220676554716,NA,-102.066187,-14.363158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Reservoir","Spring"
"RO2.07","RE2-143-AE","RO2-07","RO2",2015,1,164,"2015-06-13","Reservoir",NA,51.03348,-63.29688,143.762665,330.237335,"arm East","31",NA,"2.5",NA,NA,NA,18541620,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136.635034708826,139.820289826107,735.7,9.64,106,112.502684418188,12.4,11,6.06,NA,5.4,4.5,14,75,975,1244500,115500,NA,0.42185,0.03835,9.61294783916656,0.0685377978203118,0.1689305,0.0175975000000001,NA,NA,NA,NA,NA,NA,NA,NA,192.173,5.8848167539267,0.0408376963351419,1.32722513089005,0.0204188481675437,NA,NA,NA,NA,"0.33154766598325319",0.750034346843649,0.166591382565167,0.224285254623283,0.14450305890057,NA,3.4545,907.829319519797,12.8767557214554,21.9457294971383,0.228635557492316,683.367963976292,44.9375575054933,12.9381888887013,1.63775718806837,NA,NA,98.300094368464,0.118833585143556,3.39353742884942,2.9855297713723,4.50280659611828,3.9811516371167,13.2528678059757,19.7081096277256,-18.1164276760585,0.0646740129951286,-50.7665666705011,0.100927968407877,-113.116883,-15.591588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Reservoir","Spring"
"RO2.08","RE2-147-M","RO2-08","RO2",2015,1,164,"2015-06-13","Reservoir",NA,51.0619,-63.35868,147.436462,326.563538,"main","43.6",NA,"2",NA,NA,NA,18512944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145.187413517104,136.300320493271,735.5,10.7,109,114.245969816145,12.28,11,6.54,55.0791895021848,6.2,3.9,15.1,72,975,688500,4500,NA,0.549683333333333,0.0894833333333338,9.75002343480725,1.16514256294589,0.1622725,0.0014255,NA,NA,NA,NA,NA,NA,NA,NA,123.656,5.53560209424084,0.0633507853403475,0.917277486910995,0.00523560209423909,-0.0202560575052552,0.00042050893128167,0.978811442842547,18.1357835909581,"0.27680460091353776",0.725803100221818,0.186514902646313,0.199388166661253,0.136558778448695,NA,3.33935,660.387876543288,1.08969486582538,15.0453543061501,0.258622051880786,490.054210814078,NA,5.88693650671587,NA,NA,NA,48.6752698428461,0.155175067009176,3.2507889800493,6.08281364374034,4.1799379194961,7.86797148486087,NA,NA,-15.2777751153321,NA,-49.456533479743,NA,-102.393389,-14.473647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Reservoir","Spring"
"RO2.09","RE2-126-AW","RO2-09","RO2",2015,1,164,"2015-06-13","Reservoir",NA,50.93158,-63.35123,125.770271,348.229729,"arm West","28",NA,"2.5",NA,NA,NA,20861876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133.79294877274,140.357390405969,734.9,9.71,106.8,110.446112746431,12.14,11,6.43,NA,3.6,2.2,14.9,73,975,1148000,115000,NA,0.6903,0.0766999999999995,10.5039392108311,0,0.162092,0.003591,NA,NA,NA,NA,NA,NA,NA,NA,208.689,5.62251308900523,0.0476439790575992,1.25706806282723,0.00785340314135687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,781.419789344974,19.8545011315904,17.4441637343681,0.484745878165798,807.980140679147,NA,9.31508901300932,NA,NA,NA,83.2340172846594,0.136600503871656,3.77552825607169,4.42440326168102,5.48962336820114,6.47637866799445,NA,NA,-19.5108680100216,NA,-47.1269921697432,NA,-112.865462,-15.384283,NA,-27.6,-16.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Reservoir","Spring"
"RO2.10","RE2-095-M","RO2-10","RO2",2015,1,168,"2015-06-17","Reservoir",NA,50.696833,-63.252028,94.703201,379.296799,"main ","74.2",NA,NA,NA,NA,NA,21553420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.3940866093579,160.167168148669,738.3,5.77,86.9,89.4631017232513,10.88,13,6.07,31.7067352588858,9.7,6.6,11.6,53.8,979.2,1261000,1000,NA,0.3068,0.0767000000000002,11.0522415933938,0.274151191281377,0.1754775,0.0210165,NA,NA,NA,NA,NA,NA,NA,NA,197.156,5.88900523560209,0.0523560209424545,1.85235602094241,0.00418848167535947,NA,NA,NA,NA,"0.30485126176203753",0.751707637479877,0.206743529399345,0.201679021219179,0.166799608130394,NA,3.6848,1719.08579469723,15.6718122669261,17.6639984574661,0.664330921245327,1048.78781276916,NA,NA,NA,NA,NA,169.825053658644,0.0352404203208391,2.02798422319731,1.01376109919485,3.02686198820322,1.51524849555912,41.5222976283316,39.9508654016033,-22.404496203277,NA,NA,NA,-112.1142,-15.472504,NA,-27.64,-18.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Reservoir","Spring"
"RO2.11","RE2-100-M","RO2-11","RO2",2015,1,168,"2015-06-17","Reservoir",NA,50.740278,-63.210278,100.278656,373.721344,"main","17.3",NA,NA,NA,NA,NA,21376020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.1354738987809,158.870611012135,737.3,6.56,89.9,92.8153561447925,11.05,13,6.19,63.2455142814841,7,5.1,15.9,46.9,979.6,825500,3500,NA,0.3835,0,11.4634683803159,0.137075595640727,0.151111,0.000524999999999998,NA,NA,NA,NA,NA,NA,NA,NA,191.289,5.79214659685864,0.0633507853403475,1.93455497382199,0.0193717277486942,NA,NA,NA,NA,"0.31781630419659501",0.734246207114579,0.190530078249899,0.212355725208255,0.142004152942672,NA,3.10905,2001.09702034935,1.75522253249937,24.2902578848022,1.63886239032613,1915.55212038491,NA,13.8180929391999,NA,NA,NA,928.322333009393,0.339902693914345,9.42896299575025,7.05451760237503,13.7353371970455,10.2984900062327,NA,NA,-23.896191257519,NA,-20.0985045096427,NA,-109.372736,-15.115777,NA,-27.57,-19.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Reservoir","Spring"
"RO2.12","RE2-110-AW","RO2-12","RO2",2015,1,168,"2015-06-17","Reservoir",NA,50.825528,-63.210583,109.685349,364.314651,"arm West","> 100",NA,NA,NA,NA,NA,21315268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106.978366367161,158.430807990972,737.9,8,96.6,107.83789964674,12.4,12,6.32,64.4154035586466,4.8,2.5,5.8,53.6,979.8,850500,3500,NA,0.3835,0.0767000000000002,9.27025885006482,0,0.1496265,0.000344499999999998,NA,NA,NA,NA,NA,NA,NA,NA,183.813,5.86701570680628,0.0554973821989958,1.50261780104712,0.0052356020942709,NA,NA,NA,NA,"0.32891717882298377",0.736424682945778,0.17420490415892,0.216202281579891,0.141069690752652,NA,3.56965,1053.77031239984,6.54321074721588,21.2448886884324,0.488020347186028,791.625924511379,35.6740336271099,12.4572156694916,0.654005231882479,NA,NA,120.334551837256,0.100212483448512,3.0810063759649,2.49956714047727,4.79807067911431,3.91059021742957,20.4220035905037,30.2952577279159,-19.9502309859141,0.291025026082481,-37.1891712004922,1.92936266487594,-111.786546,-15.344037,NA,-27.66,-17.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Reservoir","Spring"
"RO2.13","RE2-130-M","RO2-13","RO2",2015,1,168,"2015-06-17","Reservoir",NA,50.965944,-63.296111,129.757385,344.242615,"main","> 100",NA,NA,NA,NA,NA,20626596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127.667691285596,140.288643649836,737.9,9.58,100.9,103.788449283241,11.49,11,6.39,72.6917458424489,3.2,2.1,5.8,53.8,NA,1379000,4000,4.2948815560092,0.42185,0.03835,9.95563682826829,0.137075595640675,0.149226,0.002857,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.69267015706806,0.0549738219894779,1.31204188481675,0.079581151832459,-0.0242148328674733,2.96993809598689e-05,0.946855529905728,16.8834266004774,"0.33598734168512934",0.717217323463806,0.163477999904407,0.231614152504348,0.131064959350913,NA,3.4545,878.025121447126,20.0548012280356,24.260846374369,2.30394471727085,1030.58284801544,0.743780182473415,12.2319605037446,1.00875608747802,NA,NA,NA,NA,NA,NA,NA,NA,38.9627415405549,34.2926700180493,-21.3326760986027,0.040826512465701,-51.4256179428374,10.2111859144712,-113.211011,-15.77603,NA,-27.53,-17.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Reservoir","Spring"
"WELL1","WELL-01","WELL1","LR",2015,1,169,"2015-06-18","Wellwater",NA,50.58879,-63.18764,NA,NA,NA,"50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.170683881889,0.064176370742,749,8,31.6,31.4439418066681,3.67,831,7.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115.1611564825,0.890991371664444,0.2145645,0.00132550000000001,NA,NA,NA,NA,NA,NA,NA,NA,428.547,0.97434554973822,0.0434554973821964,20.503664921466,0.0471204188478962,NA,NA,NA,NA,"0.0668369294750578",0.242983762026707,0.101704187686995,0.0352357155497856,0.100808702521752,NA,0.4606,1163.26320582215,38.968737177666,1000.21236020829,7.41817083367158,1500.71970658857,58.8043618415139,1024.05106331951,24.2280805358049,NA,NA,NA,NA,NA,NA,NA,NA,14686.865001077,1000.11425555753,-27.5195601071659,0.344945100432909,-85.3167204774838,0.0703699330956482,NA,NA,NA,-26.7,-19.64,NA,NA,NA,NA,NA,NA,NA,NA,"campement des murailles","Groundwater","Spring"
"WELL2","WELL-02","WELL2","LR",2015,1,169,"2015-06-18","Wellwater",NA,50.62034,-63.1893,NA,NA,NA,"8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.9011241530685,0.007452375799,746.6,9,85,84.9720036126696,9.65,139,5.5,142.905877955468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.3713890567382,0.0685377978212448,1.938382,0.0153920000000001,NA,NA,NA,NA,NA,NA,NA,NA,989.704,4.00680628272251,0.0717277486910828,11.630890052356,0.00680628272292962,NA,NA,NA,NA,"0.0558891731550333",0.207422408173352,0.134400064308215,0.0751862426259783,0.175480061551946,NA,0.11515,33490.1338060984,386.001576079583,51.4949941538303,45.3049583969132,29419.9917900375,3175.46973377354,191.338269983821,NA,NA,NA,NA,NA,NA,NA,NA,NA,4404.29234350416,532.03167273542,-24.9156682598326,0.0569523099373335,-46.9607034936052,NA,NA,NA,NA,-26.71,-20.78,NA,NA,NA,NA,NA,NA,NA,NA,"LaRomaine2","Groundwater","Spring"
"WELL3","WELL-03","WELL3","LR",2015,1,169,"2015-06-18","Wellwater",NA,50.37795,-63.26105,NA,NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.7812106213299,0.00989599116,752.7,7.9,53,53.5813972239603,6.3,83,6.58,302.485561180657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6220924614912,0.205613393461039,0.1256265,0.0500425,NA,NA,NA,NA,NA,NA,NA,NA,85.785,0.257068062827225,0.00157068062827526,13.1089005235602,0.0795811518322623,NA,NA,NA,NA,"0",0.0366171265624138,0.0128678171755423,0.00723924308232681,0.0288472105201602,NA,0,17153.7848007563,222.767805696429,5.47232425077439,0.690443456001599,15676.903980107,1269.83709752187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14056.3293609979,928.116515727449,-26.5121190140253,0.0384536595288551,NA,NA,NA,NA,NA,-26.82,-21.03,NA,NA,NA,NA,NA,NA,NA,NA,"pumping system for water treatment","Groundwater","Spring"
"WELL4","WELL-04","WELL4","LR",2015,1,169,"2015-06-18","Wellwater",NA,50.38432,-63.25247,NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.2468246449541,169.952554246068,752.8,7.78,33,31.9656536694852,3.77,144,6.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193.294245997695,12.9536437880456,1.2687805,0.0101725,NA,NA,NA,NA,NA,NA,NA,NA,15036.256,14.0104712041885,0.380104712041898,31.3424083769633,0.41256544502616,NA,NA,NA,NA,"0.573468328184667",0.885125968064203,0.34005139203996,0.335599593281767,0.34792774427926,NA,16.00585,38884.1575805681,404.445616696474,52782.9402313458,5126.75620265579,47156.5939115454,5542.46038470519,65782.2943189107,7541.95354044571,NA,NA,NA,NA,NA,NA,NA,NA,3485.73544823691,649.516770380299,-21.1653821879763,0.753925056445652,-73.9872479099334,0.458319719052511,NA,NA,NA,-26.35,-19.99,NA,NA,NA,NA,NA,NA,NA,NA,"LaRomaine1","Groundwater","Spring"
"LR24","ROM-050.55","LR24","LR",2015,2,213,"2015-08-01","River",NA,50.37971,-63.26574,50.547474,423.452526,"side","5.2",2.2,NA,140,18.23,NA,22923796,NA,NA,454.7,1.48,641.2,2.08,NA,NA,NA,NA,NA,NA,47.9712106213299,170.050906509088,751,14.09,108.5,109.856186655891,11.17,11,6.6,44.1559328265274,1.2,0.5,20.6,75.1,1000.3,1201500,1500,3.90057183072042,0.49855,0.03835,13.5187058691862,1.72490747806755,0.1242345,0.002469,NA,NA,"1.11465E-2",0.0017665,"8.9999999999999993E-3",NA,"6.352E-3",0.005563,252.379,6.53161448741559,0.286474319623508,0.833333333333333,0.00153468385512462,-0.0142756246223313,0.00175543560480582,1.7363182522586,24.4980076568482,"0.049517757521835",0.873940098297856,0.37971876076318,0.091959444643033,0.374829070847375,NA,4.3757,813.733401875552,53.8138866861992,11.2491265179148,1.49411301673806,645.572137904853,NA,6.67335482772219,NA,NA,NA,56.6520444427662,0.0442874242072507,2.69642319893697,2.62543038642914,3.31207046668521,3.26350520473737,18.5490040581156,27.1439970316117,-18.7923658688606,NA,NA,NA,-104.629287,-14.570925,NA,-27.39,-15.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Downriver","Summer"
"LR27","ROM-016.08","LR27","LR",2015,2,214,"2015-08-02","River",NA,50.30883,-63.62249,16.082563,457.917437,"side after waterfall","4.9000000000000004",1,NA,335,4.88,NA,24415908,"0",NA,572.5,1.71,716.6,2.14,NA,NA,NA,NA,NA,NA,11.5350662413115,172.335135647554,750.6,14.82,99.9,101.277058144936,10.13,11,6.65,36.7631858398899,5.3,3.2,22,NA,NA,1845500,1500,11.771114375619,0.5369,NA,10.8594735071654,0.503098014436371,0.135199,0.0107825,NA,NA,"1.1834500000000001E-2",0.0011355,"4.8885000000000005E-3",0.0006275,"6.9460000000000008E-3",0.000508,206.967,6.89277675465521,0.0849191733169238,0.868631062001228,0.00511561285040694,-0.0228958042194924,9.59155062392365e-05,2.01942597822481,27.6555131372109,"0.0688098896128047",0.870661167143445,0.36682461378993,0.115449468769195,0.364834758226092,NA,4.3757,747.118236871981,45.6505717756515,28.4331881865803,0,610.873598178973,41.7844755748292,16.493205030034,0.257697478198839,NA,NA,160.404513849975,0.528207355032958,9.17840733834233,11.3612376191569,10.9751351003556,13.7592965052856,NA,NA,-18.5398882341508,0.49235253897446,-60.7548042964788,0.323455338855307,-103.382999,-14.532788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Downriver","Summer"
"LR31","ROM-063.04","LR31","LR",2015,2,215,"2015-08-03","River",NA,50.46586,-63.23566,63.041313,410.958687,"main","4.2",NA,NA,NA,77.31,NA,22818022,"5.8","4.6080442294149648",684.3,NA,641.2,NA,NA,NA,NA,NA,NA,NA,59.5684224417883,169.094445942433,750,14.7,97.9,99.2986532442283,9.95,10,6.5,28.441201739587,3.6,3.1,22,NA,NA,1002000,9000,3.12977756626259,0.485766666666667,0.0255666666666667,9.63766404353422,1.1499383187117,0.1061755,0.00442099999999999,NA,NA,"7.5290000000000001E-3",0.000613,"5.4444999999999997E-3",0.0006425,"<0.01",NA,126.555,6.15050133005934,0.135563740536115,0.950992428892981,0.0168815224063872,-0.0223536857123557,0.00965188411482777,1.2786472845325,20.1978456803693,"0.0515439880576528",0.790453736968351,0.338245322338456,0.0904888316493379,0.348985368287464,NA,3.6848,1201.90457699385,8.17019791728501,34.7423078730454,1.13712085297338,961.399227169776,71.4827632882443,22.4614026609328,1.13712085297339,NA,NA,135.855047269948,0.176579695575565,3.53238630464244,3.06413626891111,4.24245477227248,3.72672384670712,34.6202240936231,21.8779268360683,-20.7647305212285,0.24160741630156,-78.7242661965283,11.8012898612919,-106.940185,-14.935642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Downriver","Summer"
"LR32","ROM-176.18","LR32","LR",2015,2,217,"2015-08-05","River",NA,51.27679,-63.35451,176.180344,297.819656,"rapids","2.1",2.1,NA,152,291.03,NA,17447808,"4.1166666666666671","2.5651086350390586",345.3,1.08,338.5,1.06,NA,NA,NA,NA,NA,NA,174.171361548747,131.281151903165,727.1,16.8,96.1,105.711118781519,9.82,11,6.81,31.5075764550075,0.4,0.4,20.9,NA,NA,1064000,77000,5.09395150345368,0.8437,0.0767,5.68475107296274,0.0718711449194815,0.119496,0.00346350000000001,NA,NA,"2.8549999999999999E-3",0.000294,"8.4355000000000003E-3",0.0008215,"<0.01",NA,216.202,7.40689584612236,0.203089830161674,0.772969101698384,0.000511561284957139,-0.0267431022594603,0.00209385991609724,1.74503310757868,22.7312895112501,"0.0781068304172803",0.918001460751476,0.368404239372168,0.129480934614981,0.363381446107268,NA,4.95145,632.075122158449,18.34388515514,11.7940378181348,NA,575.60290985872,NA,5.67880243745095,NA,NA,NA,30.346248500381,0.0469888869324176,2.64419902954921,2.79972770857778,2.94549025107495,3.16540482729166,NA,NA,-18.048991460583,NA,NA,NA,-106.025914,-14.7291,NA,-27.47,-14.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Upriver","Summer"
"LR35","ROM-368.04","LR35","LR",2015,2,221,"2015-08-09","HeadwaterLakes",NA,52.35411,-63.99541,368.036041,105.963959,"lac tete","4.5999999999999996",NA,NA,NA,NA,NA,3738798,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,366.507115242552,26.718277680171,725.3,17.24,91.4,97.0401675746136,8.91,11,6.7,65.4127248272603,1.7,1.8,26.8,NA,NA,1111000,363000,3.57977485637508,0.767,0,6.11597794247963,0.646840304275332,0.1343905,0.00315099999999999,NA,NA,"<0.01",NA,"4.8574999999999998E-3",0.0005065,"<0.01",NA,233.373,7.00308084563901,0.150855200254943,1.04058217358972,0.0175289493253977,-0.018250771246135,0.00198290158080896,1.34836328180982,18.9092996555683,"0.110073844889066",0.819424298119662,0.323922913834319,0.132340700104885,0.342326378383202,NA,4.49085,899.228345160813,0.926128677762222,129.75315785519,1.19870796800208,986.368969278579,125.690745815579,88.6579671435363,4.51077834944318,NA,NA,26.9347472288412,0.254372263716622,1.18758463753014,1.20435570935491,1.30275243088838,1.34152238541275,NA,NA,-19.4077306270099,0.860311512525127,-63.5529480716722,0.543686577563086,-107.345537,-14.581864,NA,-27.52,-13.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Riverine Lakes","Summer"
