"sample","mz","HC","OC","DBE","DBE_O","AImod","NOSC","GFE","aliphatic","low.O.unsaturated","high.O.unsaturated","polyphenols","condensed.aromatics","fl_condensed.aromatics","fl_polyphenolic","fl_highly.unsat.phenolic","fl_aliphatic","fl_peptide","fl_sugar","H","O","C","N","S","sum","nformula"
"LR06",441.326683813859,1.09810573369594,0.5600196954657,10.1476246297473,-0.949648420557099,0.311586971193307,0.0328049245680392,59.3650596498109,4.4745376133814,24.4107744348034,56.8743814693474,10.4033125332632,1.64537182268173,2.03702580578472,10.0116585501602,83.4767780306737,3.87773839976369,0.596799213617707,0,22.0067254841961,11.0972730503044,20.1242502752078,0.053474193275114,0.0129891553397258,9.98988259205539e-06,8546
"LR12",438.158386317187,1.09271316952203,0.559603146542635,10.1354838610034,-0.877258028758728,0.316395533518235,0.0380221825213711,59.2163677981409,4.98315994350335,23.822372135055,55.3344122032309,11.4915950435627,2.04768703149566,2.5131349204621,11.0261471545963,81.4775579814383,4.16077385034377,0.822386093159584,0,21.7580675309488,11.0127418897621,19.9864869315289,0.0560613898976178,0.0145938785994462,9.98351002389875e-06,8546
"LR14",439.566769242823,1.08291723952594,0.558938457807504,10.2772450154482,-0.772410391990597,0.323213222110058,0.0451690097892584,59.0126832210061,4.59016603563333,24.1597798591228,54.3205079574328,12.2015873137423,2.32774579556699,2.84866309781585,11.6806700114934,80.8805008550574,4.10887608963457,0.481289945998769,0,21.6425098747957,11.0496554074388,20.0740011496315,0.0489976064290584,0.0140671791182301,9.97887192403406e-06,8546
"LR15",435.102434960184,1.09492119239479,0.559826562887767,10.0493463925371,-0.887679028643286,0.315538354442393,0.0361550949229892,59.2695797946948,5.2100871730327,23.9975141733013,54.9115365339684,11.4499399191308,2.10711786707887,2.59044114687784,10.9666166393319,81.2328550407576,4.31598188613593,0.89410528689677,0,21.6422796951123,10.9370254211804,19.8431531434175,0.0546661933515534,0.0149492972595608,9.97931898794193e-06,8546
"LR17",435.885851730926,1.09286722018047,0.559891408780751,10.086854824924,-0.874635414550898,0.316774612524168,0.0372705519983419,59.2377892680473,5.03036244386682,23.9652253175098,54.9923933945219,11.5323094772615,2.15888152579442,2.65242114992004,11.0387698531359,81.2784465530772,4.20162236772929,0.82874007613753,0,21.6430889916493,10.9614902394749,19.8840639717086,0.0486706980800583,0.0144586779950742,9.98628287464085e-06,8546
"LR20",438.910897727443,1.08421428352319,0.569386752328551,10.1819881617333,-0.959189986300441,0.318419046698574,0.0665786638718787,58.4025080796515,4.89968541074322,22.0180288121189,56.7050253300841,11.8297282539374,2.15268607957719,2.65082107624459,11.33159325727,81.1179002557422,3.93514488764941,0.964540523093817,0,21.4888885265993,11.1411781480337,19.8973528481904,0.0581591536849451,0.0148973816857157,9.9779912120836e-06,8546
"LR24",443.780167126256,1.08695085861934,0.568007557204047,10.2716568326231,-0.990562992664372,0.315860432303311,0.0592174767937964,58.6123019113768,4.4142392969495,22.9925342406299,57.411120891414,11.0996085989974,1.76778435921456,2.19115734916047,10.6762356090515,82.7183677448385,3.6790103333054,0.735228963644102,0,21.7764113611449,11.2622198252875,20.1353228159389,0.0490793945131648,0.0122372575783265,9.99093027865429e-06,8546
"LR27",440.937932210788,1.08401897208735,0.558052334231454,10.303214831289,-0.765235164018755,0.322343815476538,0.0432492813611245,59.0673954812079,4.82740994528125,24.4626490202482,53.9925508254868,12.0896440800536,2.27461027349283,2.77334248068844,11.5909118728579,80.8083357011724,3.93752738889004,0.889882556391206,0,21.740731367835,11.0684499953078,20.1464209126191,0.0543192051748033,0.0149429172737762,9.95447983067521e-06,8546
"LR31",444.366476577153,1.07729897663247,0.557630334752145,10.4479450492839,-0.731406395324679,0.326841156552987,0.0462568970067443,58.9816784353078,3.93435181836103,24.4047544406064,54.8314315850809,12.2630202786953,2.1644492293063,2.64650826863269,11.7809612393689,81.6381786736374,3.54745318926878,0.386898629092256,0,21.7643868044901,11.1793514446086,20.3101996711174,0.0398775608231347,0.0108057728633304,9.98820143526866e-06,8546
"LR32",445.657341239896,1.06999459538844,0.563847622706777,10.5137130587336,-0.779285694689118,0.328758866298452,0.0662420684614001,58.4121010488501,3.83149028827528,22.9480932591361,55.9464342181125,12.5352318058197,2.30870753252496,2.81260169499829,12.0313376433463,81.3245703733801,3.34649198684862,0.484998301426662,0,21.5817505072483,11.2929987534228,20.283099568203,0.0429774883096122,0.00889610036952477,9.98954735543088e-06,8546
"LR35",438.225221388966,1.08410298326288,0.562302744443869,10.2184657406418,-0.849397835234533,0.320733509400478,0.0502234990397429,58.8686302773673,4.25612158988302,23.3017724033386,56.3616252132755,11.7500612361636,1.95859256881458,2.43085831578502,11.2777954891931,82.0352246051388,3.71485258801999,0.541269001863035,0,21.5216563418378,11.0678635758763,19.9561540668274,0.0462796894666807,0.0122292452642242,9.9911108884987e-06,8546
"LR37",447.087992784298,1.01010333967294,0.557849566895196,11.2078287617335,-0.0901237732706875,0.370822903246575,0.11239113141992,57.0968527545323,2.12755006414009,20.3389128782841,52.9152135265295,17.3762616526395,4.34242665572018,5.1108626892626,16.6078256190971,76.1537616275002,2.00149460110675,0.126055463033345,0,20.6304390427326,11.2979525350042,20.5032414649935,0.03961363621254,0,9.96686316283511e-06,8546
"LR39",438.038030259805,1.09557263849998,0.555175786684205,10.1403308347434,-0.823208945611866,0.316134449704074,0.0256881310961814,59.5678882637588,4.81304774208841,24.4028024371997,55.1300828283848,11.4255880357229,1.93257195642556,2.39746094959372,10.9606990425548,81.8287922657631,4.15729373052644,0.655754011561969,0,21.8508566991242,10.9635397803552,20.0394660093555,0.0525863498999126,0.0141567640952065,9.98491885509325e-06,8546
"LR42",438.245824326704,1.0858208612218,0.555823777044726,10.243475200559,-0.740215748881255,0.322465104433956,0.0363632238864471,59.2636481192363,4.63097712960437,24.0151983375618,54.4271263782217,12.261392833781,2.26887589084688,2.78437943434772,11.7458892902802,80.8387541457677,4.04710851222774,0.583868617376624,0,21.6614477194244,10.9836909494402,20.0488510036171,0.0506961133081302,0.0138508139946257,9.98030465312615e-06,8546
"LR44",437.769978940488,1.08480075313279,0.556093414300404,10.2429121988194,-0.745107918034858,0.323416602641894,0.0370873765767224,59.2430097675634,4.60064330040908,23.8560494534084,54.5912764923826,12.3285606078798,2.21573596110626,2.73076742853981,11.8135291404462,80.8550601306049,3.91977268730803,0.680870613101042,0,21.5977291989442,10.9880201168543,20.0184495437083,0.0466545091665315,0.0119910492827391,9.98521121102496e-06,8546
"LR45",450.15192769211,1.06354711620631,0.559512519743581,10.7103720524369,-0.651888259003695,0.334581133318376,0.0639509182890696,58.4773988287615,3.51309386405087,23.0358218202712,55.1912493682139,13.3001535298091,2.45858695775325,2.99487707917048,12.7638634083919,80.7281656483868,3.16578637096644,0.347307493084431,0,21.7426430714182,11.3622603114406,20.5588795495312,0.0456280772297164,0.00508421161658961,9.9882650639659e-06,8546
"LRH04",441.616975206654,1.09096342051319,0.558405710500463,10.2391360193526,-0.868828350174829,0.317758895077978,0.0357475806442578,59.2811939516387,4.77212457541133,24.2778729857528,55.4011780555007,11.3235563588053,1.94459072312725,2.3953683911905,10.872778690742,81.9597283426561,4.0064760686678,0.765648506743532,0,21.8741713417393,11.1079643695274,20.1524791674378,0.0474850455688794,0.012926469636082,9.98598463722052e-06,8546
"LRH07",445.808576241935,1.072533131318,0.561539560597422,10.507482031455,-0.763228805215526,0.32827452576792,0.0582803365017822,58.6390104096992,3.72845225630828,23.545733626531,55.7260020796937,12.317468812214,2.25614309955099,2.76027213589192,11.8133397758731,81.6979358319267,3.48312602826012,0.24532622804816,0,21.6601194548107,11.2707108366705,20.3197842831609,0.0355149513989009,0.0118057654243749,9.98855255769735e-06,8546
"LRH08",476.729887692107,1.03336060705051,0.563228843628529,11.570222153347,-0.499235888970389,0.34868657050399,0.103994160147057,57.3361664358089,2.59288081699104,20.6407462057074,56.6324192943736,14.4770175834529,3.08727500724781,3.66185929592275,13.902433294778,79.8428265923082,2.3416028829463,0.251277934044744,0,22.4177848758755,12.0694580423174,21.7488258143934,0.06057755378283,0.00812668145126441,9.94536779866633e-06,8546
"LRH11",449.019128206663,1.06888429336178,0.567812783161416,10.5734206207268,-0.857641794604087,0.328441834667081,0.0739441071393829,58.1925929465276,3.64906851550885,22.3691599801884,57.1416173851756,12.2861603623126,2.10224143954507,2.58542733453113,11.8029744673265,81.9625296826335,3.14410628996761,0.504962225541233,0,21.6860823911681,11.4310624153309,20.3955811570063,0.0417613186092281,0,9.98889644906882e-06,8546
"LRH14",445.588839984286,1.07284724786822,0.568357434713647,10.4579363591274,-0.888530329112747,0.325650233805698,0.0720015520183394,58.2479557674773,3.78552115174203,22.3795408813663,57.4478626536819,11.9257694967906,2.01454308597759,2.49359205769866,11.4467205250696,82.2741662654897,3.23302996219284,0.552491189549196,0,21.5708296724814,11.3464666882402,20.2211312026517,0.0444399854328995,0.00296689152692111,9.98534101785822e-06,8546
"LRH15",422.091402076005,1.10233688964345,0.556809958189402,9.67218417747344,-0.863749539540385,0.312993157954033,0.0231827034209457,59.639292952503,4.47966632461105,25.0929460758613,55.4022541366435,10.6529681012362,2.0454511214684,2.51918308718084,10.1792361355237,82.8219144526844,3.82743260045584,0.652233724155215,0,21.3479264564359,10.5359337170138,19.3149210884167,0.062452634549449,0.0127849643260956,9.97458072728864e-06,8546
"M09",465.592194496815,1.05221963686855,0.564234335556785,11.1407113202621,-0.679103198262842,0.338894726796355,0.0846366995146375,57.8878540638328,2.97938120157285,21.0913609324496,57.0558109103153,13.8661394717416,2.44165788985019,2.98990948841563,13.3178878731762,80.7128214368353,2.48296819470964,0.49641300686321,0,22.1742119139493,11.8198145185249,21.2044225213106,0.0467895118522882,0.00270717237220378,9.9893900907668e-06,8546
"M10",464.030650373512,1.07270180266093,0.557874753469072,10.9135938881451,-0.760030506094076,0.326963439611378,0.0544515105589459,58.74813194907,3.44960121626602,22.2966598028435,56.743346189708,12.8474944445404,2.36233574686182,2.88047563680273,12.3293545545995,81.3405685923317,2.85940622612489,0.590194990141132,0,22.614724537281,11.6736243942391,21.1909714348736,0.0599694438238734,0.0123921333060248,9.98332473232591e-06,8546
"M11",479.471419903091,1.03707321181569,0.570084174662992,11.543759222566,-0.696152709563544,0.344534008326942,0.112762110971994,57.0862798372982,2.5921791448359,19.6049525269163,58.126277669174,14.3613212758324,2.68736149787115,3.25098551591497,13.7976972577886,80.3591380814605,2.28581539566409,0.306363749171806,0,22.4743199229881,12.2399119321296,21.7540918346178,0.0536546988845886,0.00787359708304846,9.97688745926504e-06,8546
"M12",478.701471962283,1.03001877713348,0.574770518567041,11.5733607184126,-0.719157600242121,0.348013774518004,0.126916784933487,56.6828716293956,2.44104477855143,18.8863755482335,58.742156731407,14.6042585007445,2.62053561028174,3.18936926785008,14.0354248431762,80.3341611104223,2.16448357309155,0.276561205459884,0,22.2239323232762,12.2925183186548,21.6640006323144,0.0426524954727744,0.00399907124531097,9.97881116287918e-06,8546
"M13",461.707529927649,1.14935449054097,0.545660138522202,10.0967941967735,-1.27114283902284,0.277116185573649,-0.0288261329925938,61.1215447902889,4.85452074435087,26.2801845889881,58.6852276122969,7.4091086419121,1.36284242096161,1.65154850126896,7.12040256160476,86.3735281927754,3.62938965845088,1.22513108589999,0,24.2077019190116,11.3679370357963,21.1200575239995,0.161175264559484,0.0247358630645704,9.7489133963442e-06,8546
"M14",455.889891965877,1.17137798603282,0.540079753097817,9.77508779596252,-1.35538088166504,0.264935036408735,-0.0595927409339692,61.9983931166181,5.54697245285687,27.9874829151413,57.8457724767312,6.25565073476569,1.13547291772252,1.38908199129284,6.00204166119537,87.0619038946549,4.18320534739124,1.36376710546563,0,24.441952255418,11.1304686776276,20.9098019825497,0.172523882243722,0.0281361984189793,9.68422852484392e-06,8546
"M15",462.013100339304,1.14915709897429,0.545707012263393,10.1026019640448,-1.27546157459458,0.277291038143044,-0.0289474392700318,61.1250020191959,4.89807542303336,26.0875830159308,58.7112257466567,7.4877223290166,1.39155552772145,1.68541520337139,7.19386265336666,86.2226467202286,3.72510237036493,1.17297305266843,0,24.2171802429326,11.3780635386393,21.1327894803935,0.156805210235207,0.0260637748084044,9.76584028452301e-06,8546
"M16",475.011715496063,1.04867241729335,0.563242778342739,11.3873216091665,-0.645302819546995,0.33980160195992,0.0911453629647903,57.7023571555035,3.02207685721648,20.9199986794309,56.6477383298368,14.1419003560304,2.73227020801915,3.29996280229079,13.5742077617588,80.103752578734,2.56776281100818,0.454314046208301,0,22.5371581425397,12.0326244287135,21.6203143109222,0.0711727390282839,0.0126444939469837,9.95403306658e-06,8546
"PR01",472.983412139997,1.04084257380081,0.572013214809185,11.3539613660303,-0.770947007513511,0.342628246249991,0.108535556671238,57.2067366348697,2.27665942804415,22.4182837698314,57.2898464415879,13.0321715006036,2.45170997793427,2.97071694120522,12.5131645373327,82.2394590934179,2.08825603803467,0.188403390009485,0,22.1971399861404,12.1249083735439,21.4367496204336,0.0315634773339283,0,9.982777966207e-06,8546
"PR11",464.872909095351,1.04966370269801,0.572287340763009,11.0654824473089,-0.831419378154514,0.3379794881642,0.101942873095664,57.3946281167736,2.73406339931653,21.4561254097059,58.4320925013058,12.6586996512276,2.20246594313737,2.71807055278123,12.1430950415838,82.4047710063185,2.27924242126695,0.454820978049578,0,22.0428215524173,11.8969018254634,21.0661367818941,0.0415128832468285,0,9.9801526858019e-06,8546
"PR13",452.998086027863,1.05980962631442,0.574268016176531,10.7150823924139,-0.932036213959428,0.330913080867814,0.094866167060647,57.5963142387716,3.14748885210774,22.1527546655685,58.0569085301478,12.0609908620535,2.19444501559128,2.67102280374663,11.5844130738981,82.5970752702475,2.90922702001149,0.238261832096258,0,21.5147443772085,11.6471186063734,20.4557303958074,0.0334483704214685,0.00282910027589079,9.9706546304998e-06,8546
"PR15",448.426194000916,1.07063147777686,0.56915618718224,10.5312529968501,-0.901156492792561,0.325150035445502,0.0769096339164823,58.1080754333803,3.28342243359623,22.2081042636829,58.8559197754392,11.4183095803117,1.90334959748751,2.34756783672784,10.9740913410713,83.3949183886046,2.95458301086798,0.328839422728253,0,21.6137516477328,11.4324094896427,20.3151850983093,0.0458874448145358,0.0114284258704401,9.98312211486529e-06,8546
"PR17",489.422763183591,1.01562953407805,0.588015069630934,11.8815104637676,-0.876130126397441,0.350875343960083,0.165456560247428,55.5844880329483,1.73718794793225,17.5525426650228,61.6678030171408,13.9427844861901,2.3781661884196,2.8997238279042,13.4212268467055,81.9418613774581,1.5885001980637,0.148687749868558,0,22.1968995579049,12.7576405901651,21.9648064521843,0.0303075810715714,0,9.97104062178178e-06,8546
"PR19",496.41871139016,1.05629885680874,0.5806121964526,11.6065021449562,-1.19500994278889,0.323632460636442,0.111898476993224,57.1108934056931,1.531403354664,20.9305760473138,64.6778005630725,9.65157879912633,1.11504842003302,1.39717652425055,9.36945069490879,87.7019694261766,1.28153067923522,0.249872675428784,0,23.5495766130837,12.8015120877451,22.3589517313827,0.0446774402306319,0,9.97488248927741e-06,8546
"PR21",489.086704985082,1.05020526781179,0.57658010701815,11.5440227130917,-1.02326535114621,0.330965078617989,0.109178223098262,57.1884206416995,1.82316153676449,20.4096782365978,62.9223070200777,11.017748567494,1.56099553447668,1.93057562380873,10.648168478162,85.5980943612648,1.62306203609316,0.200099500671327,0,23.1512333845758,12.5672880642379,22.1000708905521,0.0391370296549748,0,9.98287194994738e-06,8546
"PR23",488.206274661706,1.03792161936526,0.577761473645396,11.6627223200971,-0.906768735395959,0.338425461230819,0.125565032423282,56.7213965759364,1.6093099978444,20.2251486790207,62.0943775688505,11.9910009032718,1.65472086380058,2.05529602882756,11.5904257382449,84.7449682350832,1.37212682315029,0.237183174694112,0,22.8039370123097,12.5694910554931,22.0392664399262,0.0508487726514602,0,9.98278104844328e-06,8546
"PR03",470.594542203396,1.05799303510052,0.569059591647876,11.1105064416085,-0.880496231714203,0.332330535191421,0.0870742620605115,57.8183835312754,2.52465426569963,22.6167228280845,58.9049705850375,11.6090582387895,1.96093486641479,2.4235557390371,11.1464373661671,83.9053526290961,2.16477132940685,0.359882936292783,0,22.5662889976756,11.9910026733227,21.3724045693558,0.0424927421811,0,9.98334997530561e-06,8546
"PR05",442.567165151274,1.0651860890844,0.569223823152087,10.4476292468065,-0.852400931625018,0.331303701135258,0.0790632012373449,58.0466987647357,2.97881747644763,22.9152629252422,58.1942474092937,11.5112933021052,1.93626192624662,2.42404302144612,11.0235122069057,83.5736272952006,2.65534133286475,0.323476143582874,0,21.2910399099082,11.3000301784315,20.0771559481453,0.0319865072304382,0,9.40818763159634e-06,8546
"PR07",459.315861846759,1.06321713305205,0.564547067074437,10.8566148326873,-0.80631181119577,0.331913451700456,0.0738496079897551,58.195286172292,2.95424499901408,23.8307872482631,57.3237004486451,11.6391580558506,1.85769617782624,2.30329747604136,11.1935567576355,83.5489007673091,2.52143118710634,0.432813811907734,0,22.1344721429204,11.662926643883,20.9000015337757,0.0476987407435377,0,9.98382428764584e-06,8546
"PR09",459.021130352113,1.07785763502919,0.566459060332839,10.6673080835218,-0.978917029788161,0.321490985945637,0.063709525449099,58.4842785247007,3.53278625606715,23.0952082243671,58.6830087702543,10.6997459785894,1.69008959476177,2.11552886615053,10.2743067072006,84.0773781705817,2.59824880531392,0.934537450753228,0,22.4492057216404,11.64622511331,20.8656567979735,0.0525082927369156,0,9.91722393401062e-06,8546
"PR19",435.207384308974,1.10993701605615,0.518005283656659,10.1352207738058,-0.346657001347154,0.319952053348323,-0.064924405429728,62.1503455547472,3.6238781302677,35.0152063145653,47.6570508672475,10.0193304966025,1.71013090950637,2.08001196571797,9.6494494403909,84.6466604636234,3.51026960849346,0.113608521774236,0,22.550017380456,10.4818777751529,20.3893616512497,0.0417356255681654,0.0179744977360117,9.93281275344339e-06,8546
"PR23",439.775442237312,1.09495432291276,0.519076702105011,10.3922717606843,-0.216743064216485,0.328517540855932,-0.043300430823169,61.5340622784603,3.58777257888229,33.8786955305307,46.974133441221,11.4873618817656,1.88336689887764,2.28380943727587,11.0869193433673,83.0414986404745,3.41502184391489,0.172750734967405,0,22.4489636195363,10.6090148249008,20.5809239012324,0.0716593384400004,0.0154280632827474,9.88928241111034e-06,8546
"RO2.01",481.488429227706,1.05273443364459,0.5715212149794,11.3988273630884,-0.883177558193313,0.33292796998761,0.100351258332677,57.4399891375187,2.97056388818046,20.7258089364785,59.1530928580319,12.5490157516851,2.18378343977667,2.6571953624712,12.0756038289906,82.2966369203578,2.59133165537796,0.379232232802501,0,22.9122971321953,12.2820049212817,21.8264381231335,0.0570756121048621,0.00744423477906667,9.9601727174903e-06,8546
"RO2.10",474.777250789375,1.04155773311103,0.576890041345404,11.3279068546609,-0.857394563961212,0.339392162285547,0.120645940182511,56.8615907047984,2.74196356993121,20.4713027795316,58.3723070875785,13.4129851802897,2.41722620045086,2.9416128487699,12.8885985319707,81.4278250493282,2.46316315729853,0.278800412632683,0,22.2986581797341,12.1853014186221,21.4555286260282,0.0434146369995404,0.0104542411750209,9.973749651266e-06,8546
"RO2.11",494.572369771807,1.03840923450881,0.582267281117379,11.7606156925188,-0.988862550931369,0.335969079904581,0.136605448308772,56.4067447232,2.39773601793544,18.7540019028825,61.4930048473708,12.7489446052623,2.15063093159518,2.60680861270302,12.2927669241545,82.7026884452071,2.10393663134603,0.29379938658941,0,23.0870840581678,12.7494782434501,22.2741547128661,0.0600060174730596,0.00797458107778663,9.93936789699559e-06,8546
"RO2.12",477.243640873074,1.04053956639302,0.581696885732711,11.3722411522428,-0.927137162049287,0.337246873606634,0.13227549329348,56.5301484411358,2.62478485251335,18.9271455465419,60.4626184475115,13.1267698583699,2.33377757257214,2.83023940774968,12.6303080231924,81.9146677165446,2.28852917818592,0.336255674327437,0,22.3142991713313,12.2993783142921,21.5035174919028,0.0517464920113498,0.00837237796652466,9.96564566627158e-06,8546
"RO2.13",476.639448719636,1.03014060310862,0.571602351804909,11.5490854867153,-0.638929021957035,0.348996581725381,0.120940156618322,56.8532055363778,2.69381640237897,20.1853088152239,56.7150289497647,14.6338207739841,3.13032441533684,3.73749829271555,14.0266468966054,79.5420384083,2.41883767709185,0.274978725287124,0,22.1980818955848,12.1880145086723,21.6263118929885,0.0436290830383746,0.00631823998807913,9.9693504533844e-06,8546
"RO2.15",492.052298251489,1.01754159695111,0.572257461590447,12.0232346592335,-0.558969991345469,0.354924791105775,0.135087379765009,56.4500096766972,2.20503414610982,19.2152474673269,57.3651066390702,15.4045101080129,3.12275185976108,3.73100443955309,14.7962575282208,79.2677038861163,2.01051653200053,0.194517614109291,0,22.6814175917481,12.5822046505789,22.3405436156874,0.0467996788402924,0.00649074350731264,9.95548612292008e-06,8546
"RO2.16",493.262611076198,1.02515306047503,0.57163558734622,11.9641955612922,-0.632090069676152,0.349868247098709,0.127306506882976,56.6717645538352,2.22530064688421,19.6287218376885,58.0753704170744,14.6463863594924,2.81867206585621,3.37696015701394,14.0880982683347,80.3096409277672,1.96026837485234,0.265032272031862,0,22.9296491425937,12.5962856309683,22.4011382482534,0.0557637686710878,0.00280797832479427,9.96132681478794e-06,8546
"RO2.17",484.444362633139,1.02220226869867,0.571059740448127,11.8139945958358,-0.560144989687306,0.353291939786927,0.128392355936649,56.6408178558055,2.30675515912995,19.4375831260691,57.2538829560722,15.2516410936814,3.08846450825791,3.69673896924741,14.6433666326919,79.3531392389307,2.10208225918451,0.204672899945442,0,22.4381599695825,12.3741395855231,22.0080242039003,0.050100753453335,0.00365127157975682,9.97160766690194e-06,8546
"RO2.18",484.005577767897,1.02651215111055,0.575604795604809,11.7250222789281,-0.690839552612924,0.348433183110985,0.134282060348167,56.4729612800772,2.37203728843468,19.0721127945538,58.4623096334706,14.6463968434526,2.77744634621757,3.35277780854396,14.0710653811263,80.2041195218951,2.1617637417418,0.21027354669288,0,22.4125093066789,12.4158618315411,21.9042701692447,0.0540135260457792,0.00709115897065362,9.97862678819934e-06,8546
"RO2.19",479.907818107365,1.02863802470739,0.569854527482893,11.654540556701,-0.577242197281983,0.349951146477813,0.120044934171279,56.8787193761185,2.47373787907465,20.1380425058825,56.9319929336107,14.8979606544655,2.88960545833976,3.47559219681417,14.3119739159911,79.7386960081201,2.23713647459368,0.236601404480969,0,22.378451316105,12.2317827539829,21.8181816027735,0.0511692239599943,0.00564570157248209,9.96767629168604e-06,8546
"RO2.20",483.642192298305,1.0162600704419,0.576555954734821,11.8394519322108,-0.614222037916482,0.35521165894892,0.145656354205324,56.1487939051483,2.20415661270729,18.747287157723,57.9859857424059,15.2536865964971,3.08997344327973,3.68875300220498,14.6549070375718,79.4521833475159,2.04792103368196,0.156235579025334,0,22.0854172098503,12.4536739701273,21.8576990898107,0.0489228946505377,0.00682848113461613,9.94532592535354e-06,8546
"RO2.21",474.65361723129,1.02200247338933,0.562659632283575,11.6661634143908,-0.383993176365552,0.358864469796247,0.110030773771489,57.1641229475126,2.46060350268096,20.9267905910525,54.5245210605082,15.9165781482162,3.40000330088204,4.06924230488593,15.2473391442123,78.2228150482208,2.32671473869964,0.133888763981325,0,22.0535272597558,12.0501565907564,21.673248493297,0.0393571019433919,0.00198513250994484,9.97171633878763e-06,8546
