"sample","mz","HC","OC","DBE","DBE_O","AImod","NOSC","GFE","aliphatic","low.O.unsaturated","high.O.unsaturated","polyphenols","condensed.aromatics","fl_condensed.aromatics","fl_polyphenolic","fl_highly.unsat.phenolic","fl_aliphatic","fl_peptide","fl_sugar","H","O","C","N","S","sum","nformula"
"RO2.33",528.141163127709,1.08220330835017,0.537948651857974,12.4248684968529,-0.373363501472095,0.317810481777274,0.0508834949889765,58.8498203928142,10.9028936552426,26.2522671277076,40.5474318878063,15.0152381733265,5.45713533949361,5.91781854355786,14.5545549692622,68.6247328319373,7.21032748368437,3.69256617155824,0,26.0827969957539,12.798231998325,24.2982827492142,0.335968491031319,0.0585176735313976,9.99848033371191e-06,13737
"RO2.35",529.55437821445,1.08150347309053,0.537577918543782,12.4596713935568,-0.371709462854082,0.318140363557024,0.0507858071581643,58.8526044959923,10.7468398480673,26.3332656115536,40.6433215516707,15.0429924848627,5.41064594194107,5.84659008291504,14.6070483438888,68.7995217251289,7.11508200988128,3.63175783818599,0,26.1488359167345,12.8313808564109,24.3656274787739,0.336923746300343,0.0583591911257174,9.99982422651651e-06,13737
"RO2.36",517.102076303733,1.0863167384036,0.539633818527248,12.1198485309475,-0.427223036419785,0.314845717096856,0.0537180441656362,58.7690357412794,11.378629488074,25.6569154894114,40.7874074339376,14.9586633995071,5.40322182028806,5.88672793916211,14.4751572806331,68.2594852921308,7.41292211882068,3.9657073692533,0,25.5597242285244,12.5470715673673,23.7233860916224,0.352649107174613,0.0638519741717522,9.99740303089001e-06,13737
"RO2.37",527.654898489972,1.08257380306882,0.537475373366225,12.4047202208558,-0.379577806370087,0.317452886244301,0.050004566915931,58.874869842896,10.8896752057063,26.2871078084199,40.5754514886935,15.0595739434452,5.40327542712953,5.87592119052544,14.5869281800493,68.647475423719,7.174453422611,3.71522178309526,0,26.073917918222,12.7842980272259,24.2715935419857,0.340171275962323,0.0587358381477062,9.99780403206552e-06,13737
"RO2.40",529.962813216858,1.0797382694825,0.538485260592559,12.4919502074083,-0.358109663264524,0.319274373880149,0.0544354651388365,58.7485892435432,10.7451685897455,26.1897347160269,40.5793050438349,15.0013662926391,5.59233875280819,6.0020391510752,14.591665894372,68.6611263648073,7.157096402153,3.58807218759249,0,26.1132129005928,12.8500598706728,24.3805000482883,0.336113218832729,0.0576850581811734,9.99918924377602e-06,13737
"RO2.42",529.217133039106,1.08168096477956,0.537665960788914,12.4514565775131,-0.371615804599899,0.318094008171164,0.050792248909561,58.8524209060775,10.8179462704559,26.3282988274419,40.5563235706851,15.0293709834069,5.44614158452985,5.90542465171919,14.5700879162175,68.7065411616074,7.15960337802361,3.65834289243226,0,26.1350598657248,12.823072382113,24.3506460492722,0.336680922206635,0.0581311623823398,9.99814189023061e-06,13737
"L330_C1",535.00093821951,1.08730726448893,0.536894166358775,12.5019090096753,-0.447939577852679,0.313271902681881,0.0423763502229744,59.0922740186452,10.5535224107759,26.8679533728982,41.2282555641364,14.9365607079488,4.75563163553273,5.23398135930549,14.458210984176,69.7542852457426,6.95267163492393,3.60085077585197,0,26.5912649876311,12.949848587528,24.6313913419389,0.332300323103832,0.0577762900357326,9.99788453369867e-06,13737
"RO2.44",528.951444761386,1.08241166671662,0.53762751706477,12.4373563720993,-0.377231520324486,0.317638216633385,0.0500219685939205,58.8743738950733,10.870859172325,26.3277560516847,40.5818653352463,15.0064737651897,5.4163941945531,5.87783391252701,14.5450340472158,68.7062728679322,7.18975287455922,3.68110629776576,0,26.1395149380189,12.8145878924237,24.3389366465786,0.336354389060151,0.0584631952024627,9.99988066125278e-06,13737
"RO2.45",510.860337315601,1.08835562067684,0.541183303828388,11.9539887218405,-0.45501529243858,0.313439756304022,0.0561761144635361,58.6989807377892,11.6153974376138,25.371523519692,40.8825851709162,14.9279506819857,5.40276466145096,5.91328536178471,14.4174299816519,68.0538872189496,7.56388575536518,4.05151168224864,0,25.2485274100893,12.4090040142791,23.4008626889336,0.354779475903071,0.0676277946023625,9.99741438527155e-06,13737
"T47",534.755033546276,1.07950705867925,0.537776191137831,12.6081765169214,-0.359334214190839,0.319439081091754,0.0514060939208524,58.8349263232557,10.6990860207908,26.3033912272734,40.5012597787739,15.1794130947515,5.43114164819388,5.9096235780687,14.7009311648767,68.6903592362638,7.0748153464251,3.6242706743657,0,26.3487177230996,12.9675107311122,24.6191072641894,0.326856228563497,0.0558896136208565,9.99934426063554e-06,13737
"T48",534.814969129047,1.08077433242601,0.53803739904569,12.5864801085931,-0.378337178257481,0.318689615378211,0.0508015106051676,58.8521569477527,10.8316104113915,26.1911333177966,40.6373547591829,14.9852576078565,5.50074166119856,5.98980099654884,14.4961982725062,68.6823903195535,7.09790049574272,3.73370991564873,0,26.3998085757884,12.9648172868506,24.6235846975968,0.325599397781118,0.0563711792002381,9.97878138783651e-06,13737
"T49_C1",530.044646926632,1.08193125867511,0.537469425344285,12.4695794502616,-0.373848490318041,0.317765528090347,0.0496285782946611,58.8855855186022,10.8960992539395,26.2817174287652,40.6137772447873,14.8888257762839,5.52009913558123,6.03956476378798,14.3693601480771,68.6949758341954,7.18607823618523,3.71002101775424,0,26.1765497737723,12.8434279405796,24.3913848444182,0.332938985459066,0.0588707758765842,9.98224604545078e-06,13737
"HW37",537.822388397843,1.07990349990088,0.537550316276185,12.6502471204918,-0.387525642711292,0.318645489135851,0.0505735210453857,58.8586546502065,10.5894774193651,26.2681241495332,40.9169437531583,15.1095092282079,5.30398196654052,5.79919717522269,14.6142940195257,68.9970313858866,6.89691115226266,3.6925662671024,0,26.5586844635664,13.0377727632031,24.764921166979,0.329336370592028,0.0542448488842351,9.92091973806814e-06,13737
"HW41",521.068427526533,1.08676303612503,0.538638785242711,12.2002796324777,-0.442066395793611,0.313660670662077,0.0503229264717249,58.8657965955558,11.3374535287789,25.6104132875603,40.9531798800908,15.1133372696276,5.22261891148239,5.76097000870497,14.574986172405,68.3265902901111,7.369667040848,3.9677864879309,0,25.7760940229783,12.6423460282713,23.912118037485,0.352417212963633,0.0626898768002128,9.96867110058586e-06,13737
"HW42",519.18556200917,1.09197308082823,0.537648291273556,12.0922411334723,-0.495008155754569,0.309561033318035,0.044171156573557,59.0411220376536,11.6123141594226,25.3333996820493,41.2298936367934,15.4803014988586,4.76397142702129,5.41700721363878,14.8272657122411,68.1434129146975,7.39758741730118,4.21472674212143,0,25.8015034261482,12.5872492892269,23.8116740686838,0.362637555725199,0.0637847477469744,9.77542541393735e-06,13737
"HW43",528.361286956367,1.08284220042478,0.538191764086094,12.4144761259473,-0.398920253306202,0.317147136175863,0.0510787332616069,58.8442561020442,11.0618177857577,25.9074327995489,40.6706781724445,15.0977300601514,5.42543728533587,5.92263205683754,14.6005352886497,68.415014868755,7.18593116642489,3.87588661933284,0,26.0946217220738,12.8133963792535,24.2923409386708,0.33889209662675,0.0583930602790979,9.96402670784218e-06,13737
"LR49",540.067872707358,1.0800175831505,0.535508725445239,12.7111448354613,-0.356200851899326,0.31850694304958,0.045272183519991,59.0097427696803,10.2424391286278,27.0183361091272,40.6722567904742,15.1146749580063,5.18076602801377,5.61846839225728,14.6769725937628,69.4621198853521,6.77264991400762,3.46978921462021,0,26.7097019697737,13.0673456873606,24.90208259845,0.327826443796283,0.0541033230793614,9.99895396667793e-06,13737
"L332",516.40770742181,1.08835949283375,0.540706284168433,12.0757901490095,-0.465661427475008,0.31304439716372,0.0539943362740983,58.7611614161882,11.5015691323735,25.3631335749985,41.0564616273392,15.1383254085926,5.16712550167804,5.67449810911257,14.630952801158,68.1929799573559,7.4551303347441,4.04643879762937,0,25.5483924042393,12.5414515764845,23.6736529788328,0.352666744592644,0.063961234014015,9.94569657843018e-06,13737
"L333",517.336955576291,1.08797404300875,0.540559293390246,12.1007822067507,-0.461996453072491,0.31335243005232,0.0537241448998614,58.7688618703539,11.4763553992741,25.3791899422161,41.0641701337895,15.1028006331809,5.20635903842746,5.72062916425925,14.5885305073491,68.2144849291176,7.45268980509043,4.02366559418364,0,25.5944197849834,12.5627786598232,23.7225039804125,0.350976237659785,0.0633105412985406,9.9347329870369e-06,13737
"L335.2",508.930940755569,1.08927323224958,0.542118703471605,11.8975366045905,-0.473373619725701,0.312402298312258,0.0580731067947497,58.6449164563496,11.8899993064639,24.9824167113276,40.8417950359172,15.0644503421452,5.35638306646363,5.87140108015129,14.5494323284576,67.6891672849272,7.70137601535926,4.18862329110464,0,25.1454542173995,12.3709102243162,23.2900359978042,0.360455430972158,0.068698403235935,9.97528864746304e-06,13737
"L336.2",511.887067733432,1.08709837487657,0.541489638227657,11.9971479314822,-0.443317650451533,0.314438835460203,0.0575726877135571,58.6591784001636,11.6555834604323,25.2117129117167,40.7850709697309,15.1171159600115,5.40846514392826,5.93478360232169,14.5907975016181,67.8188354356279,7.57733537243832,4.07824808799393,0,25.2599701247233,12.4404655819337,23.4504698217692,0.353326344149171,0.0656584443471647,9.99016216946847e-06,13737
"L337",511.03424555852,1.08741081301944,0.541567577052375,11.97373514842,-0.445441601711888,0.314258268428288,0.0578196554793047,58.6521398188398,11.6848786441247,25.1722349367913,40.7607766328581,15.1667359100206,5.39499468622344,5.9206964069818,14.6410341892622,67.7533907596312,7.55494711037288,4.12993153375186,0,25.223147169174,12.4191767501319,23.4076836622945,0.355250141425095,0.0660117779197636,9.98537679371889e-06,13737
"L338",502.557800763103,1.09083991292872,0.544222921169215,11.7285529876826,-0.506839714480698,0.311194062693593,0.0625810059607236,58.5164413301194,12.1355617444745,24.5422592852771,41.0440516789141,15.045559778954,5.34762318428411,5.85870426355982,14.5344786996783,67.4712552922875,7.83361484747589,4.30194689699858,0,24.8139467261365,12.2353927021633,22.9523230286941,0.366406644113509,0.0717564817110057,9.99106112757967e-06,13737
"LR69",516.652107820038,1.08468321719865,0.540306902397099,12.1316372090536,-0.414216701101848,0.316186328611422,0.0563979869740779,58.6926573712388,11.3796888469344,25.5304359161952,40.6709093828786,15.0064665064861,5.55486415463491,6.06128761410386,14.5000430470172,68.0589804919446,7.42845631112259,3.95123253581181,0,25.4844964116668,12.5458539101555,23.69957739085,0.348616048073934,0.0634611315700149,9.96875192391136e-06,13737
"LR70",521.162636569518,1.08675869031026,0.539118540888195,12.2083125308363,-0.433083277281851,0.314134659290224,0.0508702448070821,58.8501980229982,11.5118348102942,25.5615245107427,40.7565129830479,14.9796224120813,5.38765607738656,5.92954884846054,14.4377296410073,68.1208867002379,7.48332025169738,4.02851455859683,0,25.7829190232972,12.6413958081181,23.9263606891788,0.346822706612093,0.0630013296853596,9.96492437197708e-06,13737
"LR71",506.589483587706,1.08929004043407,0.541912883105455,11.84576619265,-0.467924418274856,0.312689670216546,0.0580923032253187,58.6443693580784,11.837795586751,25.0827074427289,40.7898622520859,14.9475162404249,5.46241424428196,5.9719145415514,14.4380159431554,67.7522739285422,7.66011971743558,4.17767586931542,0,25.0228558171509,12.3136906109249,23.1765045246756,0.361379153099761,0.0701611213568404,9.99518240853807e-06,13737
"LR50",527.35791245169,1.08407048987598,0.538059738643412,12.3781460798742,-0.399232480839959,0.316319378098179,0.0498100369661588,58.8804139464645,10.8235484802554,26.3521187595779,40.7826057928226,15.0061749075371,5.26459348995637,5.7005781470818,14.5701902504116,68.9056831222511,7.15239128023124,3.67115720002421,0,26.0911491448676,12.7773785607142,24.2543688082517,0.338703688112632,0.0594730978941574,1e-05,13737
"LR72",509.530411161454,1.08831584919992,0.541748627957742,11.9246805286065,-0.457768892002541,0.313303013109953,0.0579588169759466,58.6481737161855,11.8158087797893,25.0486539603839,40.8326744855495,14.8581304064034,5.55931337439613,6.05728811074646,14.3601556700531,67.7667474394112,7.67947285507256,4.1363359247167,0,25.1616006619001,12.3824494206091,23.3264096696307,0.358142379851721,0.068527470309437,9.97750247369275e-06,13737
"LR73",505.746957243009,1.08949154057419,0.54209620758986,11.8255385280306,-0.466528387320736,0.312693741192814,0.0587658119197839,58.6251743602862,11.9388013183907,25.0042423520928,40.7319347533061,14.9591680784293,5.46975383672699,5.96339965139386,14.4655222637624,67.6322767664529,7.70900496357376,4.22979635481698,0,24.9828912213941,12.2920669153513,23.1353206049996,0.363327067456086,0.0704911089609383,9.98275553085232e-06,13737
"LR74",503.345780565771,1.09041509040156,0.542841146887416,11.7586036107641,-0.481625622952907,0.312021216999102,0.0598538309469445,58.5941658180121,12.0175781776636,24.9099747418209,40.7973926653576,14.92759936845,5.45846789785436,5.96121044667853,14.4248568196258,67.596354556032,7.76112316790332,4.25645500976031,0,24.8655384844525,12.240229233717,23.0094637911386,0.363818123703412,0.0720436861891563,9.96134610790548e-06,13737
"LR79",504.372509436326,1.08966200956162,0.542566342768399,11.7907385922701,-0.473300233134788,0.312503914755962,0.0598516724586442,58.5942273349286,11.9647207672423,24.9296559272454,40.7874830331161,14.950079072669,5.47137999066559,5.97264977821903,14.4488092851156,67.6138201694231,7.72337337176404,4.24134739547822,0,24.9053087141864,12.2640388254049,23.0613219082879,0.36414208215078,0.0713862758951236,9.98973849558171e-06,13737
"LR80",506.216071370442,1.08969417515565,0.542028701618078,11.8344968353817,-0.469218951136631,0.312513458554909,0.058150125872159,58.6427214126435,11.9095996744688,25.0388435545771,40.7641117423917,14.930775863935,5.46716124335597,5.96441550635678,14.4335216009342,67.6924632182402,7.68601228763019,4.22358738683858,0,25.0107401098338,12.3037157865183,23.1588272599402,0.362079260716656,0.0701820233075663,9.96260207850179e-06,13737
"LR81",508.379669043901,1.08894079728381,0.541578174201451,11.8924167108981,-0.4607124595334,0.312946511473474,0.0575270372169742,58.6604794393162,11.8326877590854,25.1332693400622,40.7267222904967,14.9680899541339,5.45082589202686,5.94426519335372,14.4746506528071,67.7483963947538,7.65682919378406,4.17585856530136,0,25.1127181076303,12.3531291704315,23.2682784304677,0.360994668490981,0.0693135283258141,9.97574425737991e-06,13737
"LR85",507.52616380791,1.08892910913047,0.541595043408534,11.8727632171022,-0.461287449668849,0.312969886145792,0.0576374860026,58.6573316489259,11.8239608912509,25.1171376676134,40.7521446738397,14.9976080619872,5.44082996916062,5.9477560053904,14.4906820257574,67.7376010776013,7.64980787485199,4.17415301639895,0,25.067278587662,12.334050666771,23.2255444795398,0.361716062786746,0.0693183625522973,9.99701677197568e-06,13737
"LR86",509.330745762887,1.08875715679377,0.541354893806315,11.9149598576499,-0.461062920639978,0.312954037400862,0.0569001591478986,58.6783454642849,11.739440105837,25.2239146641254,40.7445769098176,15.0054588703017,5.4130609428668,5.91439835757355,14.504121455595,67.8420400809945,7.57113046726637,4.1683096385706,0,25.1600192627621,12.3760227782899,23.3150813274686,0.35977632312475,0.0690836384336196,9.96579970031363e-06,13737
"M17",508.712001587873,1.08923546074021,0.541477792703062,11.8972174191197,-0.463815698708443,0.312683627603845,0.0567082730617379,58.6838142177405,11.7986615970653,25.1791620301008,40.7146776992405,15.0414570615845,5.38896714090132,5.89316461731955,14.5372595851663,67.7709142004489,7.61441483924235,4.18424675782294,0,25.1358750457355,12.3610331178281,23.2853721208533,0.359565642268312,0.069234018729009,9.98119604600768e-06,13737
"LR51",530.545887174256,1.08217050555299,0.536998609706461,12.4778600183298,-0.370844238435443,0.317832129843436,0.0488888241136419,58.9066685127612,10.7013485422148,26.4465082379387,40.6464843324068,15.0549179352836,5.34023442273882,5.75707343516563,14.6380789228568,68.9034990997628,7.08496232748143,3.61638621473336,0,26.225018271015,12.8487042567652,24.4215655943652,0.337607118944075,0.0570085579407334,9.99474094842991e-06,13737
"M18",576.987214455082,1.06863357888856,0.529267433475605,13.6868809039189,-0.23562784810459,0.325119730020417,0.0330016432011847,59.3594531687662,8.62410009133443,28.74499355119,40.746294458788,14.904197482216,5.31912285241057,5.8227401511911,14.4005801834355,71.152579574039,6.36122415278356,2.26287593855088,0,28.4808237628724,13.9225087520235,26.7853192168787,0.283947136952816,0.0375797277012079,9.93424188400142e-06,13737
"M19",505.701910348874,1.09027220452134,0.542126951015878,11.8203691875144,-0.474126217707949,0.312019099243395,0.0575304345860919,58.6603826142964,11.9003948990851,24.9389204769337,40.8675434995253,15.2032434249632,5.28384838246089,5.81683081792197,14.6702609895022,67.6125132934908,7.63350634424743,4.26688855483767,0,24.987325485298,12.2944954052224,23.1335579242903,0.360948011746339,0.0694310248967856,9.99264136495036e-06,13737
"M20",500.473172317153,1.09370293855645,0.542085344991166,11.6567419088441,-0.513910787977055,0.30916858016329,0.055861081090132,58.7079591889312,12.0490501047942,24.5378256314099,41.2659030454763,15.4402370551391,5.02148273313144,5.63948268310447,14.822237105166,67.4892301069354,7.60847080541449,4.44057929937967,0,24.777937785402,12.1706526968211,22.8603509782434,0.370719646603407,0.0727086388073861,9.84228152520104e-06,13737
"PR37",528.351911393974,1.08629015957932,0.537945293401011,12.3570047698809,-0.451436082012814,0.314124803164038,0.0474726069162042,58.9470307028882,10.9144569511505,26.1097810412338,41.2811662925953,14.9210598187652,5.08398294748706,5.61941293395406,14.3856298322982,69.0805002825973,7.06831815577566,3.84613879537481,0,26.193983668797,12.8084408518937,24.2833946978041,0.341203812950569,0.0597921554404878,9.9690156545285e-06,13737
"PR38",523.016456310056,1.08526997657736,0.53878756143691,12.2590145603663,-0.433116070508114,0.314606727889691,0.0516780682822861,58.8271750539548,11.1972176141828,25.6191349089585,41.0720162317163,14.9936484127193,5.32244443287197,5.85157977435212,14.4645130712391,68.4866895402259,7.30198347737822,3.89523413680458,0,25.8460679414533,12.6921306308745,24.0073884746896,0.349320112806748,0.062105946115894,9.98941327696216e-06,13737
"PR40",526.502917351161,1.08335997412478,0.538631790888279,12.3656241473983,-0.404741032261339,0.316718158416106,0.0519943081931785,58.8181622164944,11.1024263009047,25.8446481138007,40.7545092850685,15.0536165977787,5.41255670691928,5.89190755719106,14.5742657475069,68.4314003943974,7.25364849650945,3.84877780439524,0,26.0056408897981,12.7703651796597,24.1975723731486,0.341744438297513,0.058920680220798,9.9687030905485e-06,13737
"PR41",526.710373446516,1.083076279377,0.538515717266857,12.3738666036474,-0.399246200514287,0.316809745852892,0.0522723827618622,58.8102370912869,11.0773712901591,25.8168045053593,40.7859716088583,15.0981514330275,5.37958355131528,5.84663251149039,14.6311024728524,68.4448937254981,7.23145915031634,3.84591213984276,0,26.01419001306,12.7731128041617,24.2090133180756,0.343896584203517,0.0585285898185139,9.97058471671144e-06,13737
"PR42",516.663556302759,1.08660561437839,0.540051018204494,12.1069948197878,-0.436379400188039,0.314247659245064,0.0544724721519584,58.7475345436692,11.554194640902,25.3520614680133,40.7931126436306,14.9728832627313,5.4587286586835,5.95535325705108,14.4762586643637,68.0141934376832,7.5553753953169,3.99881924558512,0,25.5227558161261,12.5433742199758,23.6911614556718,0.354422544358068,0.0644693412840162,9.99656056859209e-06,13737
"PR43",523.459654919965,1.08423514881409,0.539366897962235,12.2882627202441,-0.415420682092065,0.316137711259323,0.0533746563256133,58.77882229472,11.2627850149774,25.6299748372959,40.7879264379866,15.0074574142545,5.47459452979543,5.95781172867032,14.5242402153796,68.2551630409726,7.33262499427709,3.93016002070032,0,25.8476078948783,12.7036834023361,24.0398299865708,0.344473362224784,0.0600864422798906,9.97655119319604e-06,13737
"LR52",531.401249490369,1.0832492072895,0.536933039383259,12.4838217035658,-0.380700988814464,0.316987083007444,0.0473092045382621,58.9516876706595,10.7630097947238,26.532055234226,40.630485167181,15.0064527554275,5.30342923791541,5.76577083695782,14.5441111563851,68.9271082119333,7.09791133913919,3.66509845558459,0,26.2995161684048,12.8645226923803,24.4663767807135,0.334406014109319,0.0580831838854935,9.99914606827572e-06,13737
"RO1.10",521.398638650759,1.08479996852233,0.539231643869274,12.237088755968,-0.412163351661401,0.316095009384868,0.0532502302533482,58.7823684377796,11.3152858237994,25.7215210934357,40.6063738072205,15.0452650548609,5.4650777808981,5.94558996913831,14.5647528666206,68.1743713404417,7.3604348033309,3.95485102046848,0,25.7574153289731,12.6492521076294,23.9422578645486,0.347077111811824,0.0611783619512598,9.96912052573806e-06,13737
"RO1.10P",513.388950574475,1.08728707402221,0.540366931032588,12.0221536011189,-0.441929583879328,0.314065394892176,0.0552307665544586,58.7259231531979,11.5222827854315,25.4613026296966,40.7962659544345,14.9768722041739,5.39170598156519,5.89743625741788,14.4711419283212,68.1091390288294,7.49943852128977,4.02284426414177,0,25.3710635927696,12.4640831849982,23.5298752415448,0.355620311917818,0.0665082760601443,9.99866458149245e-06,13737
"RO1.11",510.738034596968,1.08834977646699,0.54099724163989,11.9520498293223,-0.452515991578102,0.313406873039014,0.056052209733645,58.7025120225911,11.6816967177262,25.3081965879971,40.7957386075936,15.0012675838972,5.37219590771643,5.8787417835777,14.4947217080359,67.9448397906602,7.57627520291296,4.1054215148132,0,25.241035246259,12.4045658209004,23.3938669135724,0.357401077758851,0.0677364961984139,9.99883904073878e-06,13737
"RO1.12",511.924947058505,1.08828371126261,0.540781766616294,11.9788890634418,-0.452643942959268,0.313371593462833,0.0553484539897975,58.7225690612908,11.6577744053134,25.3632963064151,40.7706453069247,15.0124525112532,5.35499200455753,5.86291746785922,14.5045270479515,67.9747810788759,7.56323703677518,4.09453736853827,0,25.3060523581487,12.4315330064011,23.4538197256216,0.356191033789268,0.067347386261052,9.99857927915655e-06,13737
"RO1.13",506.095580427355,1.08874088609696,0.54163746052117,11.8437720894976,-0.455146036770432,0.313272527813872,0.0579698134250941,58.6478603173848,11.8385221028582,25.1121196795759,40.7284570487865,15.0288165250567,5.48048807417363,6.00656918844281,14.5027354107875,67.6521732979115,7.66522046600889,4.17330163684928,0,24.9921354207309,12.298918126268,23.1592515069463,0.361176585833419,0.0696361329202539,9.9998498991257e-06,13737
"RO2.47",504.044583182616,1.0897194641797,0.542407271265364,11.7841308511438,-0.470995231522691,0.312535592995,0.0591923521699582,58.6130179631562,11.9725280494513,24.9404122331444,40.7744589740822,15.0356291884604,5.46004654461626,5.98258604097264,14.513089692104,67.5317962174721,7.71381509195102,4.25871295750024,0,24.894428565755,12.2551260826665,23.0498015165977,0.363087234847151,0.0707173607180299,9.99915276505561e-06,13737
"RO2.48",511.230437662185,1.08803051002163,0.540025895358835,11.9714225617299,-0.439743657674823,0.313707029361563,0.0537595948457053,58.7678515468974,11.6684306932334,25.4074756075979,40.6551665625162,15.0470491432765,5.42843105802013,5.92523199900528,14.5502482022914,67.8560891054699,7.62695797502564,4.0414727182078,0,25.2650790415382,12.4111662194047,23.4261099954013,0.355704174195399,0.0677190809581577,1e-05,13737
"RO2.49",511.21234686454,1.08859407071291,0.540988872394298,11.9571826625044,-0.459063996349186,0.313111633144019,0.0556476748907761,58.7140412656129,11.6933016255048,25.3063851050188,40.7971707604811,14.9741931043836,5.38320434268678,5.89273528185134,14.4646621652191,67.9493009274248,7.57319618397675,4.12010544152808,0,25.2738603152666,12.4162466588536,23.415630699925,0.356964240425305,0.0677161022828367,9.98827342698313e-06,13737
"RO2.50",508.977532131404,1.08833457315725,0.541139808168785,11.91440007533,-0.450004605531562,0.313465309378489,0.0568213008978799,58.6805929244104,11.7893299926758,25.191772680517,40.6906094108313,15.0465050188525,5.45342646035775,5.96445387128112,14.5354776079292,67.7107385281139,7.63969158662177,4.14963840605401,0,25.1408760508526,12.3644046808616,23.3047899313236,0.360096338865344,0.0681742636018842,9.99924640248288e-06,13737
